Group,file,param,value
Mgat1KO,15o28009,3,57.93603955379261
Mgat1KO,15o28012,3,80.4451528652597
Mgat1KO,15n03002,3,69.72799995732349
Mgat1KO,15n03005,3,70.890305518822
Mgat1KO,15n03014,3,56.17760038224188
Mgat1KO,15n03017,3,8.3946686502709
Mgat1KO,15n03028,3,70.08515112669421
Mgat1KO,15n04002,3,53.22983428677837
Mgat1KO,15n04009,3,64.3765538479071
Mgat1KO,15n04014,3,0.012386948985322792
Mgat1KO,15n04017,3,71.99570769269543
Mgat1KO,15n04020,3,70.27545749120944
Mgat1KO,15n04023,3,75.73694449765364
Mgat1KO,15n04029,3,70.82435762639987
Mgat1KO,15n09002,3,10.75785257839587
Mgat1KO,15n09005,3,57.753840860471804
Mgat1KO,15n20005,3,99.98467437456749
Mgat1KO,15n20008,3,71.34751953712646
Mgat1KO,15n20012,3,70.72712260524325
Mgat1KO,15n24005,3,70.49194099046237
Mgat1KO,15n24010,3,68.51055442618772
Mgat1KO,15n24013,3,59.1085900985278
WT,15o26002,4,0.02546772222646666
WT,15o26005,4,0.05612757681465372
WT,15o26008,4,0.05969409226300599
WT,15o26014,4,0.028612895526809557
WT,15o26017,4,0.024480689885172904
WT,15o26020,4,0.05219234213799286
WT,15o26023,4,0.03753002547165508
WT,15o26031,4,0.03617371516224085
WT,15o29002,4,0.02412523612299889
WT,15o29009,4,0.0245757230006131
WT,15o29012,4,0.0274383167220933
WT,15o29015,4,0.027066869259389986
WT,15o29021,4,0.02211002255424401
WT,15o29024,4,0.015234153673086748
WT,15o29027,4,0.028108485890579602
WT,15o20002,4,0.006386245787710292
WT,15o20005,4,0.03948875458872115
WT,15o20010,4,0.01338134105309012
WT,15o20015,4,0.048217958830340794
WT,15o21003,4,0.017407028306172363
WT,15o21008,4,0.02254351901840953
WT,15o22002,4,0.04664824838919611
WT,15o22008,4,0.020338829835033666
WT,15n10002,4,0.014924885858332612
WT,15n10009,4,0.022088296244204355
WT,15n10012,4,0.03220285466972221
WT,15n23002,4,0.022695668347220848
WT,15n23005,4,0.061231453033792516
WT,15n23008,4,0.043955501445318734
WT,15n23019,4,0.05788321384094926
WT,15n23022,4,0.016590410554202947
Mgat1KO,15o27002,4,0.022860218217197695
Mgat1KO,15o27005,4,0.04591732744223886
Mgat1KO,15o27010,4,0.029326461301934302
Mgat1KO,15o27018,4,0.03060693946508912
Mgat1KO,15o27025,4,0.03529278078647227
Mgat1KO,15o27028,4,0.03174965505372605
Mgat1KO,15o27031,4,0.02621537454027123
Mgat1KO,15o28006,4,0.05173087909484033
Mgat1KO,15o28009,4,0.029685630473081457
Mgat1KO,15o28012,4,0.03146062738962069
Mgat1KO,15n03002,4,0.04576978138035293
Mgat1KO,15n03005,4,0.04215859311368713
Mgat1KO,15n03014,4,0.02930686079334384
Mgat1KO,15n03017,4,0.01108755020947016
Mgat1KO,15n03028,4,0.022935952662521467
Mgat1KO,15n04002,4,0.015830562061625454
Mgat1KO,15n04009,4,0.021241070390873786
Mgat1KO,15n04014,4,0.03307371100226176
Mgat1KO,15n04017,4,0.04308111487379509
Mgat1KO,15n04020,4,0.0439343489701622
Mgat1KO,15n04023,4,0.022107261375033237
Mgat1KO,15n04029,4,0.03342579769760517
Mgat1KO,15n09002,4,0.02563598833266605
Mgat1KO,15n09005,4,0.03267633025261315
Mgat1KO,15n20005,4,0.0260696065265683
Mgat1KO,15n20008,4,0.02914282290102448
Mgat1KO,15n20012,4,0.028691077676253243
Mgat1KO,15n24005,4,0.0324322614321617
Mgat1KO,15n24010,4,0.038041169753452404
Mgat1KO,15n24013,4,0.02888490183417528
