Group,file,param,value
WT,15o26002,4,13.856130296306578
WT,15o26005,4,16.446592140359662
WT,15o26008,4,17.463461165597586
WT,15o26014,4,16.23098942157046
WT,15o26017,4,16.165132874040044
WT,15o26020,4,15.234617567195858
WT,15o26023,4,17.958820833861534
WT,15o26031,4,14.487843738221885
WT,15o29002,4,14.333284170015515
WT,15o29009,4,14.765949263657353
WT,15o29012,4,15.393085445779363
WT,15o29015,4,17.41349624857291
WT,15o29021,4,15.983914186707437
WT,15o29024,4,17.015420934331917
WT,15o29027,4,16.403757245856788
WT,15o20002,4,13.307052431259585
WT,15o20005,4,14.483344007458985
WT,15o20010,4,14.088852757623243
WT,15o20015,4,13.177604716457171
WT,15o21003,4,14.145896351038033
WT,15o21008,4,13.553559632805289
WT,15o22002,4,13.123988307671999
WT,15o22008,4,10.414181770064893
WT,15n10002,4,15.010810769343744
WT,15n10009,4,15.72469501651114
WT,15n10012,4,16.524459711830197
WT,15n23002,4,11.006544362404
WT,15n23005,4,13.600552797155759
WT,15n23008,4,13.157617398564238
WT,15n23019,4,12.363195207227248
WT,15n23022,4,17.586892483030876
Mgat1KO,15o27002,4,19.999958715959593
Mgat1KO,15o27005,4,19.99999516033996
Mgat1KO,15o27010,4,19.999785774810324
Mgat1KO,15o27018,4,18.303035586768285
Mgat1KO,15o27025,4,17.324693418373613
Mgat1KO,15o27028,4,17.345178609419328
Mgat1KO,15o27031,4,17.541720739799985
Mgat1KO,15o28006,4,19.241780218116347
Mgat1KO,15o28009,4,18.024299079235018
Mgat1KO,15o28012,4,16.053102086834553
Mgat1KO,15n03002,4,19.401934594579917
Mgat1KO,15n03005,4,15.456069994884283
Mgat1KO,15n03014,4,16.50233097785701
Mgat1KO,15n03017,4,17.272788997300143
Mgat1KO,15n03028,4,16.254814679088156
Mgat1KO,15n04002,4,19.06648187000217
Mgat1KO,15n04009,4,17.090802721958756
Mgat1KO,15n04014,4,19.405473841310936
Mgat1KO,15n04017,4,13.956127674324778
Mgat1KO,15n04020,4,15.706916017662614
Mgat1KO,15n04023,4,17.102631101991545
Mgat1KO,15n04029,4,19.14534298256446
Mgat1KO,15n09002,4,14.980608615785417
Mgat1KO,15n09005,4,17.414891142297797
Mgat1KO,15n20005,4,17.586492843468434
Mgat1KO,15n20008,4,18.789291428215474
Mgat1KO,15n20012,4,18.606979783386038
Mgat1KO,15n24005,4,18.628067406969556
Mgat1KO,15n24010,4,16.040655121114387
Mgat1KO,15n24013,4,16.17202663895579
WT,15o26002,5,1.0068489090032884
WT,15o26005,5,1.1418880573693144
WT,15o26008,5,1.1467216968436498
WT,15o26014,5,1.1331744334069354
WT,15o26017,5,1.2950554574225412
WT,15o26020,5,1.0530011078032766
WT,15o26023,5,1.220520580047957
WT,15o26031,5,1.1194986428688956
WT,15o29002,5,1.1159542720328164
WT,15o29009,5,1.1168691222721971
WT,15o29012,5,1.100233858029851
WT,15o29015,5,2.7481022296844353
WT,15o29021,5,1.2384905576275944
WT,15o29024,5,1.0178167548075627
WT,15o29027,5,1.2287934193263064
WT,15o20002,5,1.2841085815297066
WT,15o20005,5,1.168303621773241
WT,15o20010,5,1.0043425580681622
WT,15o20015,5,1.173803937882657
WT,15o21003,5,1.0125496262089955
WT,15o21008,5,1.1854330902461265
WT,15o22002,5,1.0061111072837492
WT,15o22008,5,1.0002663800512146
WT,15n10002,5,1.0510223450788612
WT,15n10009,5,1.1303434051465944
WT,15n10012,5,1.2139904671469743
WT,15n23002,5,5.6566013712645535
WT,15n23005,5,1.06803846204777
WT,15n23008,5,1.089653925032987
WT,15n23019,5,1.177399421753967
WT,15n23022,5,1.2084375955609032
Mgat1KO,15o27002,5,2.6154261848752576
Mgat1KO,15o27005,5,2.2824699293820263
Mgat1KO,15o27010,5,5.14576138954419
Mgat1KO,15o27018,5,1.3520417220847145
Mgat1KO,15o27025,5,1.0104318303407107
Mgat1KO,15o27028,5,1.2250729881392675
Mgat1KO,15o27031,5,3.5328814778525413
Mgat1KO,15o28006,5,1.015686600493889
Mgat1KO,15o28009,5,1.0063836165727635
Mgat1KO,15o28012,5,1.5478741859769138
Mgat1KO,15n03002,5,1.1005389144904658
Mgat1KO,15n03005,5,4.722664568699208
Mgat1KO,15n03014,5,1.2164086569476613
Mgat1KO,15n03017,5,2.7710071810841206
Mgat1KO,15n03028,5,1.004382945807574
Mgat1KO,15n04002,5,1.4373112053896258
Mgat1KO,15n04009,5,1.0638890905171872
Mgat1KO,15n04014,5,2.1714544633364095
Mgat1KO,15n04017,5,1.2066448823199987
Mgat1KO,15n04020,5,1.1429271088737591
Mgat1KO,15n04023,5,3.5066264449922606
Mgat1KO,15n04029,5,1.0121305135931902
Mgat1KO,15n09002,5,2.5551876664711406
Mgat1KO,15n09005,5,4.593961765929934
Mgat1KO,15n20005,5,1.0166214296936995
Mgat1KO,15n20008,5,4.250642252376456
Mgat1KO,15n20012,5,1.0268035716485668
Mgat1KO,15n24005,5,1.83818032590875
Mgat1KO,15n24010,5,1.1726248779254362
Mgat1KO,15n24013,5,1.0031636208832548
WT,15o26002,9,19.9999455599088
WT,15o26005,9,13.433597456524376
WT,15o26008,9,10.921469639768633
WT,15o26014,9,19.999924227116548
WT,15o26017,9,19.99997473820128
