peak,time_const,ssa,ssi
57.1993570099367,853,0.99988026412033,0.0029713336984833
0.00185504847726303,509,0.0629680589712788,2.21997162766795e-45
11.8722451945358,502,0.99988026412033,1.10998581383398e-46
45.3614483733436,1824,0.996431206435975,1.56505326540034e-33
56.3318726765511,556,0.999999999080235,1.56505326540034e-33
40.2643454048839,505,0.99988026412033,2.41483192930478e-05
45.3565603747208,567,0.996431206435975,4.43994325533591e-44
44.250753112327,579,0.957096569232855,0.000174627667695883
0.208208040427212,21,0.5733769459108,2.41483192930478e-05
9.67627123647298,508,0.999998376577729,7.8252663270017e-35
57.3409332797366,1879,0.999994012524947,0.000174627667695883
39.366884196178,505,0.997763679949298,2.21997162766795e-45
56.2735605372693,1595,0.997610717979512,3.13010653080068e-32
1.39824078970798,507,0.427221247119634,3.91263316350085e-36
38.129074005973,567,0.937176049584443,1.56505326540034e-33
55.7971183402463,853,0.991639490275458,0.0029713336984833
57.3309775326332,1583,0.999999999954012,3.13010653080068e-32
56.334252016602,556,0.999999981604693,0.000462702506414534
0.0118897246827512,583,0.0629680589712788,0.000587883262627292
1.40949682935558,617,0.427221247119634,4.43994325533591e-44
0.00263878380160293,1904,0.0359529218682043,0.0115867541719271
0.00226259554724385,567,0.0359529218682043,7.17007512183364e-06
45.3565603747208,567,0.996431206435975,7.8252663270017e-35
49.7122774429531,1595,0.957096569232855,1.56505326540034e-33
7.77193938911709,575,0.527277945481614,2.94105886245212e-05
47.1973719714127,583,0.996431206435975,2.93055932428228e-05
54.9330859171485,556,0.991639490275458,0.000462688670998075
48.4594894993273,564,0.997610717979512,1.56505326540034e-33
56.657226081792,1595,0.99988026412033,1.56505326540034e-33
57.2585350290754,1583,0.999578627771489,3.13010653080068e-32
56.3112291477484,556,0.99988026412033,1.56505326540034e-33
56.3062377972886,559,0.999578627771489,0.000482744893782144
3.37761735797388,523,0.427221247119634,7.45041657586324e-06
57.220325626024,852,0.999999999080235,0.000884101378736853
6.99266103765132,526,0.933156585332691,0.000143381969306343
10.853749543523,502,0.957096569232855,7.8252663270017e-35
9.58754205337192,562,0.573376945910799,4.43994325533591e-44
48.7745692808394,564,0.99988026412033,4.43994325533591e-44
0.0114259258821623,567,0.0629680589712788,1.56505326540034e-33
40.2791040801689,505,0.999999981604693,2.41475969095835e-05
56.4849610116208,571,0.999578627771489,2.93055932428228e-05
39.6324622585555,505,0.999999999080235,7.82526632700169e-35
7.64114142651488,560,0.527277945481614,6.87246097142516e-06
9.67629798813721,494,0.999999918828761,2.21997162766795e-45
55.1816196168789,865,0.999999918828761,0.000884101378736853
42.8088878664126,565,0.96413172654933,2.21997162766795e-45
54.1968255547904,520,0.999999999080235,0.000149520965019027
57.1480228908007,852,0.999578627771489,4.42422278207266e-05
50.2737446311668,1890,0.957096569232855,0.0115867541719271
4.4374956649692,1591,0.427221247119634,8.87988651067182e-43
0.0114259258821623,567,0.0629680589712788,7.8252663270017e-35
50.2737444741024,1879,0.957096569232855,0.000587883262627292
57.2585350290754,1583,0.999578627771489,4.43994325533591e-44
57.3423825281521,1879,0.999999999080235,0.000174004339624645
45.1727151743757,867,0.937176049584443,0.000148987241194049
49.387800916174,556,0.957096569232855,4.43994325533591e-44
56.3318726765511,556,0.999999999080235,2.21997162766795e-45
9.69371949821855,648,0.999967532556042,7.8252663270017e-35
56.4849643699412,571,0.999578627771489,0.000587883262627292
10.853749543523,502,0.957096569232855,1.10998581383398e-46
56.3304489673471,556,0.999994012524947,4.43994325533591e-44
54.1283434091511,520,0.999578627771489,0.000148987241194049
9.69426749456389,648,0.999998376577729,1.56505326540034e-33
42.8088878664126,565,0.96413172654933,4.43994325533591e-44
10.1576547693207,509,0.999999918828761,3.58506198082235e-07
0.187548240966964,20,0.5733769459108,1.20740754367031e-06
9.69426749456389,648,0.999998376577729,7.8252663270017e-35
11.3936878150963,502,0.957096569232855,1.20744366450077e-06
56.5514464543338,1598,0.999999918828761,3.13010653080068e-32
9.05560363937319,508,0.96413172654933,3.91263316350085e-36
47.5174789253721,1789,0.999967532556042,0.000462688670998075
56.3318697232612,556,0.999999981604693,7.8252663270017e-35
6.61739483920831,656,0.933156585332691,7.8252663270017e-35
49.387800916174,556,0.957096569232855,4.43994325533591e-44
57.309967718963,1583,0.99988026412033,8.87988651067182e-43
54.9307628772089,556,0.991639490275458,2.21997162766795e-45
56.7089245712764,1906,0.999998376577729,0.0115867541719271
57.310088674854,1585,0.99988026412033,0.000137427163384252
56.5564225639196,571,0.999999981604693,0.000174627667695883
0.00185504847726303,509,0.0629680589712788,7.82526632700169e-35
38.6467071504062,505,0.991639490275458,1.10998581383398e-46
8.35319977605911,1589,0.527277945481614,4.43994325533591e-44
0.00175333289978212,526,0.0359529218682043,4.42422278207266e-05
45.3565603747208,567,0.996431206435975,1.56505326540034e-33
4.00306664301212,1705,0.427221247119634,0.000462688670998075
57.2585350290754,1583,0.999578627771489,8.87988651067182e-43
56.2735605372693,1595,0.997610717979512,8.87988651067182e-43
56.334250552829,556,0.999999999080235,6.87246097142516e-06
3.37763091082705,523,0.427221247119634,0.000149520965019027
6.56165389118057,509,0.937176049584443,2.21997162766795e-45
54.933081763659,556,0.991639490275458,2.3145299239298e-05
9.58754205337192,562,0.573376945910799,2.21997162766795e-45
7.63985126300798,560,0.527277945481614,4.43994325533591e-44
6.88807454852663,509,0.937176049584443,1.20744366450077e-06
45.3806816424885,1827,0.996431206435975,0.000462702506414534
57.2203254263658,852,0.999999999080235,4.44007354449884e-05
47.4732548637968,565,0.999999918828761,1.56505326540034e-33
45.7250617701741,570,0.996431206435975,2.41475969095835e-05
56.5511858919537,1598,0.999998376577729,8.87988651067182e-43
52.8488065676271,520,0.991639490275458,2.21220437024358e-06
56.2630689081418,556,0.999578627771489,0.000137431274098221
43.0354120790867,563,0.957096569232855,7.8252663270017e-35
43.0481382792168,564,0.957096569232855,2.31446068599231e-05
56.3491970468127,1601,0.99982095329009,1.56505326540034e-33
38.407824171133,569,0.937176049584443,0.000143386258114605
55.9050174346394,1583,0.991639490275458,1.56505326540034e-33
45.7940897055351,567,0.99982095329009,7.8252663270017e-35
0.0025746445480741,864,0.0359529218682043,0.00298194788958487
48.4594894993273,564,0.997610717979512,4.43994325533591e-44
4.00213809150377,561,0.427221247119634,4.43994325533591e-44
4.00213809150377,561,0.427221247119634,4.43994325533591e-44
56.2606927733406,556,0.999578627771489,7.8252663270017e-35
57.3309773823498,1583,0.999999999080235,3.13010653080068e-32
10.5571309092675,860,0.573376945910799,0.0029713336984833
40.2281619516716,505,0.999578627771489,7.17007512183364e-06
8.36483895124629,1886,0.527277945481614,0.000174004339624645
57.3274735061241,1585,0.999978922951356,0.000137427163384252
57.2203231264351,853,0.999999981604693,0.00298194788958487
47.7813442398038,568,0.999998376577729,7.17007512183364e-06
7.63985126300798,560,0.527277945481614,2.21997162766795e-45
54.1933893585212,520,0.999978922951356,4.44007354449884e-05
55.9543914719282,556,0.997763679949298,2.21997162766795e-45
46.1662373793017,570,0.99982095329009,0.000143381969306343
56.2606927733406,556,0.999578627771489,1.56505326540034e-33
36.0686260129896,1014,0.999998376577729,0.000148987241194049
56.3136105680584,556,0.99988026412033,0.000462688670998075
34.0679904840033,525,0.957096569232855,4.42422278207266e-05
44.2202506770721,580,0.96413172654933,0.000587883262627292
0.0140827600639436,517,0.996431206435975,3.58516923170595e-07
57.2203262762971,853,0.999999999954012,0.00298194788958487
38.143819498615,567,0.937176049584443,0.000462702506414534
54.1968127277831,520,0.999999999080235,7.45041657586324e-06
40.2281425683285,505,0.999578627771489,3.58516923170595e-07
57.309967718963,1583,0.99988026412033,3.13010653080068e-32
49.1473440635279,2091,0.999967532556042,0.000174004339624645
57.310088741832,1587,0.99988026412033,0.0027414669792671
43.0354120790867,563,0.957096569232855,4.43994325533591e-44
42.8088878664126,565,0.96413172654933,2.21997162766795e-45
56.3304489673471,556,0.999994012524947,7.8252663270017e-35
56.5511858919537,1598,0.999998376577729,1.56505326540034e-33
50.205169345763,579,0.99988026412033,0.000174004339624645
48.4594894993273,564,0.997610717979512,7.8252663270017e-35
1.39824078970798,507,0.427221247119634,2.21997162766795e-45
10.7394632109282,1900,0.573376945910799,0.0116277854243305
56.657226081792,1595,0.99988026412033,4.43994325533591e-44
34.0679260477185,525,0.957096569232855,2.22013041890163e-06
1.40949682935558,617,0.427221247119634,7.8252663270017e-35
55.9696271177502,1901,0.996431206435975,0.00346861925125066
0.0115187563260306,570,0.0629680589712788,2.41475969095835e-05
57.3295284221733,1583,0.999994012524947,3.13010653080068e-32
50.8438152957113,1897,0.96413172654933,0.00346861925125066
56.2606927733406,556,0.999578627771489,2.21997162766795e-45
38.0025761214614,526,0.997610717979512,7.47711033646674e-06
43.0354120790867,563,0.957096569232855,1.56505326540034e-33
56.9469213512802,1586,0.997763679949298,0.000462688670998075
49.387800916174,556,0.957096569232855,1.56505326540034e-33
37.6937117808473,1812,0.933156585332691,8.87988651067182e-43
9.58754205337192,562,0.573376945910799,7.8252663270017e-35
48.4594894993273,564,0.997610717979512,4.43994325533591e-44
0.00224799677604797,564,0.0359529218682043,4.43994325533591e-44
39.2772037487475,505,0.991639490275458,1.20740754367031e-06
3.06580818364702,506,0.527277945481614,2.21997162766795e-45
55.9543914719282,556,0.997763679949298,4.43994325533591e-44
57.2699258166842,1882,0.999578627771489,0.00346861925125066
55.9543914719282,556,0.997763679949298,7.8252663270017e-35
6.56458730549019,523,0.527277945481614,0.000149520965019027
0.0223094793152666,516,0.999998376577729,2.21997162766795e-45
56.3318726765511,556,0.999999999080235,7.8252663270017e-35
56.3318728242156,556,0.999999999954012,4.43994325533591e-44
39.6324622585555,505,0.999999999080235,3.91263316350085e-36
55.9543914719282,556,0.997763679949298,1.56505326540034e-33
56.3283109781902,556,0.999978922951356,1.56505326540034e-33
56.3112291477484,556,0.99988026412033,2.21997162766795e-45
48.4738127943575,564,0.997610717979512,6.87225538204767e-06
55.9696128991924,1897,0.996431206435975,0.000174627667695883
45.3614483733436,1824,0.996431206435975,4.43994325533591e-44
56.5511858919537,1598,0.999998376577729,3.13010653080068e-32
7.22796485169168,509,0.996431206435975,2.21997162766795e-45
50.1667340496703,853,0.957096569232855,0.00298194788958487
56.5514464543338,1598,0.999999918828761,8.87988651067182e-43
45.3614483733436,1824,0.996431206435975,8.87988651067182e-43
39.366884196178,505,0.997763679949298,3.91263316350085e-36
45.3565603747208,567,0.996431206435975,4.43994325533591e-44
55.9050174346394,1583,0.991639490275458,8.87988651067182e-43
0.0223094793152666,516,0.999998376577729,3.91263316350085e-36
0.0250585897288314,16,0.999998376577729,2.41475969095835e-05
0.000534408697022094,508,0.0359529218682043,3.91263316350085e-36
4.01837000148583,564,0.427221247119634,0.000482730459361246
8.35319977605911,1589,0.527277945481614,8.87988651067182e-43
39.6324601807593,505,0.999999981604693,2.21997162766795e-45
57.2699257635583,1879,0.999578627771489,0.000174627667695883
0.000560993768570575,508,0.0359529218682043,1.20744366450077e-06
56.7088916643134,1895,0.999998376577729,0.000587883262627292
38.6467071504062,505,0.991639490275458,3.91263316350085e-36
9.69371949821855,648,0.999967532556042,7.8252663270017e-35
46.4527461547119,1600,0.937176049584443,4.43994325533591e-44
38.129074005973,567,0.937176049584443,1.56505326540034e-33
57.3309773823498,1583,0.999999999080235,3.13010653080068e-32
38.4077541150333,569,0.937176049584443,7.17007512183364e-06
56.657226081792,1595,0.99988026412033,8.87988651067182e-43
57.3310983909328,1586,0.999999999080235,0.000462688670998075
56.3491970468127,1601,0.99982095329009,8.87988651067182e-43
48.7347484260189,566,0.997610717979512,2.41475969095835e-05
0.0023206933700609,579,0.0359529218682043,8.70165540074381e-06
3.30947355901669,624,0.5733769459108,7.17028962067862e-06
36.0676336070953,1014,0.999967532556042,0.000884101378736853
1.69171519982984,637,0.427221247119634,0.000585785695707264
8.00798753945523,524,0.573376945910799,2.21220437024358e-06
56.4849610116208,571,0.999578627771489,2.93055932428228e-05
56.5514464543338,1598,0.999999918828761,4.43994325533591e-44
