peak,time_const,ssa,ssi
21.394744985475,916,0.963313634018201,0.0122977506660478
22.5136865717284,3503,0.997993090400811,1.06270280264341e-107
20.5255125574361,924,0.963313634018201,8.01664801407017e-39
22.2054014452145,908,1,1.06270280264341e-107
22.2974076405021,3598,0.997993090400811,0.0122977506660478
22.3064350955476,3533,1,8.01664801407017e-39
21.7313542911031,3503,0.963313634018201,4.48041915686672e-06
22.4614159333094,903,1,8.01664801407017e-39
22.5113947649887,3510,1,8.01664801407017e-39
22.3416072325532,3532,1,8.01664801407017e-39
21.7272328042813,3504,0.963313634018201,1.06270280264341e-107
20.5460989149735,933,0.963313634018201,0.0122977506660478
21.2853550598826,933,0.997993090400811,0.0122977506660478
22.5546816113521,3504,1,4.48041915686672e-06
21.5218927760564,3532,0.963313634018201,1.06270280264341e-107
22.5589603579359,3503,1,8.01664801407017e-39
21.3157923315908,924,1,8.01664801407017e-39
21.6388330274731,912,0.963313634018201,0.0122977506660478
22.5121340058165,3575,1,0.0122977506660478
21.6332847504479,903,0.963313634018201,1.06270280264341e-107
22.3412399116418,3528,1,4.48041915686672e-06
22.5546816113521,3504,1,4.48041915686672e-06
22.4571525961887,903,1,8.01664801407017e-39
22.5138014942732,3503,0.997993090400811,1.06270280264341e-107
22.5548457962969,3564,1,0.0122977506660478
22.3413265966329,3528,1,1.06270280264341e-107
22.2949297517237,3533,0.997993090400811,4.48041915686672e-06
21.3154094153721,924,1,1.06270280264341e-107
22.5589604177056,3503,1,4.48041915686672e-06
21.5217075999547,3528,0.963313634018201,1.06270280264341e-107
22.4669542092587,3575,0.997993090400811,0.0122977506660478
21.3199170042227,933,1,0.0122977506660478
20.3808879747867,937,0.963313634018201,0.0122977506660478
22.5138015539458,3503,0.997993090400811,4.48041915686672e-06
22.5590755719928,3503,1,4.48041915686672e-06
22.4134681710395,912,0.997993090400811,0.0122977506660478
22.2964906471438,3528,0.997993090400811,4.48041915686672e-06
21.3281614035304,933,1,0.0122977506660478
22.4571525961887,903,1,1.06270280264341e-107
22.1649562283018,916,0.997993090400811,0.0122977506660478
22.4628009746832,912,1,0.0122977506660478
21.3199208112375,933,1,0.0122977506660478
22.513686510202,3503,0.997993090400811,1.06270280264341e-107
21.6855341445498,3510,0.963313634018201,4.48041915686672e-06
21.3154094153721,924,1,8.01664801407017e-39
22.261668292652,3533,0.997993090400811,8.01664801407017e-39
20.5255125465155,924,0.963313634018201,1.06270280264341e-107
22.4669542092587,3575,0.997993090400811,0.0122977506660478
22.4571560484509,903,1,1.06270280264341e-107
21.5219779404017,3532,0.963313634018201,8.01664801407017e-39
21.3154094040312,924,1,8.01664801407017e-39
21.7313542188131,3503,0.963313634018201,8.01664801407017e-39
22.4603446857451,899,1,1.06270280264341e-107
21.3199208000404,933,1,0.0122977506660478
21.1005943513146,927,0.997993090400811,4.48041915686672e-06
22.4614134125692,903,1,4.48041915686672e-06
21.7314651446153,3503,0.963313634018201,8.01664801407017e-39
22.41645276115,903,0.997993090400811,8.01664801407017e-39
22.344002798029,3598,1,0.0122977506660478
22.341239005403,3528,1,1.06270280264341e-107
22.3067568042461,3537,1,8.01664801407017e-39
22.3440912142158,3598,1,0.0122977506660478
22.5113950343152,3510,1,4.48041915686672e-06
22.417834605572,912,0.997993090400811,0.0122977506660478
21.727410998498,3569,0.963313634018201,0.0122977506660478
21.1430241151365,927,1,1.06270280264341e-107
22.5113947882357,3510,1,4.48041915686672e-06
21.7313340060186,3499,0.963313634018201,1.06270280264341e-107
22.3416072325532,3532,1,1.06270280264341e-107
22.3397625537899,3532,1,1.06270280264341e-107
21.2853281761946,933,0.997993090400811,0.0122977506660478
21.1430292214227,927,1,4.48041915686672e-06
21.3071745286133,924,1,4.48041915686672e-06
22.3067568042461,3537,1,1.06270280264341e-107
22.5591453735013,3568,1,0.0122977506660478
22.2949288483299,3532,0.997993090400811,1.06270280264341e-107
21.6374963619425,903,0.963313634018201,4.48041915686672e-06
22.4559699478841,899,1,8.01664801407017e-39
21.4884075399747,3537,0.963313634018201,4.48041915686672e-06
22.4614163610164,903,1,8.01664801407017e-39
21.1005934616897,927,0.997993090400811,1.06270280264341e-107
22.3440036121469,3598,1,0.0122977506660478
20.5461285338456,933,0.963313634018201,0.0122977506660478
21.7314651446153,3503,0.963313634018201,8.01664801407017e-39
21.3047167356856,920,1,1.06270280264341e-107
21.6332851623858,903,0.963313634018201,1.06270280264341e-107
21.1570397434438,937,1,0.0122977506660478
22.3440904000946,3598,1,0.0122977506660478
22.3397624516965,3532,1,8.01664801407017e-39
21.1030260229321,932,0.997993090400811,0.0122977506660478
22.2095285627829,916,1,0.0122977506660478
22.5136656910136,3499,0.997993090400811,4.48041915686672e-06
20.5457294796539,933,0.963313634018201,0.0122977506660478
22.3067558593522,3537,1,8.01664801407017e-39
21.3907608633039,908,0.963313634018201,4.48041915686672e-06
21.6363563927901,899,0.963313634018201,1.06270280264341e-107
22.4163383367586,903,0.997993090400811,8.01664801407017e-39
22.2648330694073,3603,0.997993090400811,0.0122977506660478
22.2054014452145,908,1,1.06270280264341e-107
22.4614168654708,903,1,4.48041915686672e-06
22.3440036121469,3598,1,0.0122977506660478
22.1608361275013,908,0.997993090400811,1.06270280264341e-107
21.6374992022364,903,0.963313634018201,8.01664801407017e-39
21.2964851905578,920,1,1.06270280264341e-107
21.7272328692242,3504,0.963313634018201,4.48041915686672e-06
21.6388330274731,912,0.963313634018201,0.0122977506660478
22.5113947649887,3510,1,8.01664801407017e-39
21.6854531752351,3505,0.963313634018201,8.01664801407017e-39
22.3397625534896,3532,1,8.01664801407017e-39
22.1608373897282,908,0.997993090400811,8.01664801407017e-39
20.3808919969509,937,0.963313634018201,0.0122977506660478
22.5548664635512,3569,1,0.0122977506660478
22.4120871003681,903,0.997993090400811,4.48041915686672e-06
21.6346187278516,912,0.963313634018201,0.0122977506660478
22.3397625534896,3532,1,1.06270280264341e-107
22.3397617296,3532,1,8.01664801407017e-39
22.2949288486296,3532,0.997993090400811,1.06270280264341e-107
22.2619893557131,3537,0.997993090400811,1.06270280264341e-107
22.3416072325532,3532,1,8.01664801407017e-39
22.3416072325532,3532,1,1.06270280264341e-107
21.3285757083198,933,1,0.0122977506660478
20.5255125574361,924,0.963313634018201,1.06270280264341e-107
21.6321425755089,899,0.963313634018201,8.01664801407017e-39
22.2949288486296,3532,0.997993090400811,8.01664801407017e-39
21.143029233856,927,1,4.48041915686672e-06
20.3673905451002,927,0.963313634018201,1.06270280264341e-107
22.4585404007369,912,1,0.0122977506660478
22.1608373934516,908,0.997993090400811,8.01664801407017e-39
22.4628009759257,912,1,0.0122977506660478
22.4614163610164,903,1,8.01664801407017e-39
22.4163384133539,903,0.997993090400811,4.48041915686672e-06
22.5592604678403,3568,1,0.0122977506660478
22.4669542091703,3575,0.997993090400811,0.0122977506660478
21.1313069491939,923,1,4.48041915686672e-06
21.6346183209798,912,0.963313634018201,0.0122977506660478
22.4571561251857,903,1,4.48041915686672e-06
21.100593474098,927,0.997993090400811,1.06270280264341e-107
22.45853997837,912,1,0.0122977506660478
21.7273910308241,3564,0.963313634018201,0.0122977506660478
22.4163383367586,903,0.997993090400811,1.06270280264341e-107
21.3285757083198,933,1,0.0122977506660478
22.4120865970215,903,0.997993090400811,8.01664801407017e-39
21.1570397434438,937,1,0.0122977506660478
22.2967707186005,3532,0.997993090400811,4.48041915686672e-06
22.3067568042461,3537,1,8.01664801407017e-39
22.4571565528097,903,1,4.48041915686672e-06
21.3158234612561,924,1,1.06270280264341e-107
22.2054014452145,908,1,8.01664801407017e-39
22.559075579607,3503,1,4.48041915686672e-06
21.2644133485844,924,0.997993090400811,8.01664801407017e-39
22.3067568042461,3537,1,8.01664801407017e-39
22.2966833025248,3532,0.997993090400811,4.48041915686672e-06
22.5592605287326,3568,1,0.0122977506660478
21.727232804303,3504,0.963313634018201,1.06270280264341e-107
21.727232804303,3504,0.963313634018201,1.06270280264341e-107
22.3397624516965,3532,1,1.06270280264341e-107
22.5589602962857,3503,1,1.06270280264341e-107
22.4602300354362,899,1,8.01664801407017e-39
22.5591246414344,3564,1,0.0122977506660478
21.2730418172717,924,0.997993090400811,8.01664801407017e-39
21.7272327449258,3504,0.963313634018201,8.01664801407017e-39
21.3158280959202,924,1,4.48041915686672e-06
22.5591453734791,3568,1,0.0122977506660478
21.4911514369692,3603,0.963313634018201,0.0122977506660478
22.3096062364682,3603,1,0.0122977506660478
22.4164532658501,903,0.997993090400811,4.48041915686672e-06
22.5546605577346,3500,1,8.01664801407017e-39
21.488407427224,3537,0.963313634018201,4.48041915686672e-06
22.4615310173809,903,1,1.06270280264341e-107
21.5219780181707,3532,0.963313634018201,4.48041915686672e-06
21.2730456655145,924,0.997993090400811,1.06270280264341e-107
20.533449767851,924,0.963313634018201,4.48041915686672e-06
21.4884075399747,3537,0.963313634018201,4.48041915686672e-06
21.6373883513814,903,0.963313634018201,1.06270280264341e-107
21.5202019881082,3533,0.963313634018201,4.48041915686672e-06
22.3416081375382,3532,1,4.48041915686672e-06
22.2992487113427,3598,0.997993090400811,0.0122977506660478
22.457155620825,903,1,8.01664801407017e-39
22.2949289291916,3532,0.997993090400811,4.48041915686672e-06
22.5113947345064,3510,1,1.06270280264341e-107
21.6373892493452,903,0.963313634018201,4.48041915686672e-06
22.513780546109,3499,0.997993090400811,1.06270280264341e-107
22.2991613861952,3598,0.997993090400811,0.0122977506660478
22.2619903917586,3537,0.997993090400811,4.48041915686672e-06
21.3907692797852,908,0.963313634018201,8.01664801407017e-39
21.6374992022364,903,0.963313634018201,1.06270280264341e-107
21.3158234612561,924,1,8.01664801407017e-39
22.5590754505723,3503,1,8.01664801407017e-39
20.5334452923734,924,0.963313634018201,8.01664801407017e-39
22.2966823993596,3532,0.997993090400811,1.06270280264341e-107
21.5202011163957,3532,0.963313634018201,8.01664801407017e-39
22.3415196402231,3532,1,8.01664801407017e-39
20.5338440970475,924,0.963313634018201,8.01664801407017e-39
22.5113945189082,3510,1,8.01664801407017e-39
21.100593474098,927,0.997993090400811,1.06270280264341e-107
21.5202010180478,3532,0.963313634018201,1.06270280264341e-107
21.7272328098473,3504,0.963313634018201,4.48041915686672e-06
20.5334452923734,924,0.963313634018201,8.01664801407017e-39
21.3154055594658,924,1,1.06270280264341e-107
21.2857723206501,933,0.997993090400811,0.0122977506660478
22.1608388940598,908,0.997993090400811,4.48041915686672e-06
21.3158234612561,924,1,1.06270280264341e-107
21.7314652095491,3503,0.963313634018201,4.48041915686672e-06
22.5590755796295,3503,1,4.48041915686672e-06
22.4615310173809,903,1,1.06270280264341e-107
22.306756687201,3537,1,8.01664801407017e-39
22.5094163062942,3504,0.997993090400811,1.06270280264341e-107
21.3154140499461,924,1,4.48041915686672e-06
22.5138015000407,3503,0.997993090400811,4.48041915686672e-06
22.5113109813164,3505,1,1.06270280264341e-107
22.2619892389029,3537,0.997993090400811,1.06270280264341e-107
21.3907692797852,908,0.963313634018201,1.06270280264341e-107
22.4134681710395,912,0.997993090400811,0.0122977506660478
22.3415205452045,3532,1,4.48041915686672e-06
22.4164493164004,903,0.997993090400811,1.06270280264341e-107
22.3096062364682,3603,1,0.0122977506660478
22.559075504586,3503,1,1.06270280264341e-107
21.3051305738673,920,1,1.06270280264341e-107
21.6377042723358,907,0.963313634018201,0.0122977506660478
21.4884065395991,3537,0.963313634018201,1.06270280264341e-107
20.5334460534168,924,0.963313634018201,4.48041915686672e-06
21.3071698844763,924,1,1.06270280264341e-107
22.5113947345064,3510,1,8.01664801407017e-39
22.3397625537899,3532,1,8.01664801407017e-39
21.6332856470299,903,0.963313634018201,4.48041915686672e-06
22.3415196402231,3532,1,8.01664801407017e-39
22.4120865970215,903,0.997993090400811,1.06270280264341e-107
21.100593474098,927,0.997993090400811,8.01664801407017e-39
21.1430241275698,927,1,8.01664801407017e-39
22.5592605287104,3568,1,0.0122977506660478
21.3158234612561,924,1,1.06270280264341e-107
21.2730192351423,924,0.997993090400811,4.48041915686672e-06
22.4603446857451,899,1,8.01664801407017e-39
21.7313542261696,3503,0.963313634018201,8.01664801407017e-39
22.5136866389995,3503,0.997993090400811,4.48041915686672e-06
21.5243707938614,3598,0.963313634018201,0.0122977506660478
21.3071737388928,924,1,1.06270280264341e-107
22.5589603579359,3503,1,1.06270280264341e-107
21.2726370893868,924,0.997993090400811,4.48041915686672e-06
22.3415196402231,3532,1,8.01664801407017e-39
22.3397634587001,3533,1,4.48041915686672e-06
22.5591453735013,3568,1,0.0122977506660478
22.2018847388573,903,1,4.48041915686672e-06
22.4109028768497,899,0.997993090400811,1.06270280264341e-107
22.2967689928281,3532,0.997993090400811,1.06270280264341e-107
22.5592397965598,3564,1,0.0122977506660478
22.3067568039019,3537,1,1.06270280264341e-107
22.4164527624055,903,0.997993090400811,1.06270280264341e-107
21.1145809506265,937,0.997993090400811,0.0122977506660478
21.6362464508523,899,0.963313634018201,4.48041915686672e-06
22.3422455163036,3598,1,0.0122977506660478
21.2643822939984,924,0.997993090400811,1.06270280264341e-107
22.4614168654708,903,1,4.48041915686672e-06
20.3673905451002,927,0.963313634018201,1.06270280264341e-107
22.4571531005629,903,1,4.48041915686672e-06
22.3437264285833,3594,1,0.0122977506660478
22.4628009759257,912,1,0.0122977506660478
22.1608373934516,908,0.997993090400811,1.06270280264341e-107
22.5546815363233,3504,1,8.01664801407017e-39
21.5219788121862,3532,0.963313634018201,4.48041915686672e-06
22.3416072325532,3532,1,8.01664801407017e-39
20.5235434933561,920,0.963313634018201,8.01664801407017e-39
21.731354231715,3503,0.963313634018201,4.48041915686672e-06
20.5338141203112,924,0.963313634018201,1.06270280264341e-107
22.2966833025248,3532,0.997993090400811,4.48041915686672e-06
22.3397634587001,3533,1,4.48041915686672e-06
22.461531016123,903,1,1.06270280264341e-107
22.4573688868746,908,1,0.0122977506660478
21.5242864144373,3598,0.963313634018201,0.0122977506660478
21.6332851623858,903,0.963313634018201,8.01664801407017e-39
22.3413275028752,3528,1,4.48041915686672e-06
22.4585403994946,912,1,0.0122977506660478
22.4120831516877,903,0.997993090400811,8.01664801407017e-39
22.3397617296,3532,1,1.06270280264341e-107
22.5113947649887,3510,1,1.06270280264341e-107
22.3397634587001,3533,1,4.48041915686672e-06
22.5094163601891,3504,0.997993090400811,1.06270280264341e-107
21.5216232306851,3528,0.963313634018201,8.01664801407017e-39
22.4585404007369,912,1,0.0122977506660478
22.5138014327689,3503,0.997993090400811,8.01664801407017e-39
22.3096062364682,3603,1,0.0122977506660478
22.5590755122227,3503,1,1.06270280264341e-107
22.5591453735013,3568,1,0.0122977506660478
22.3415195381217,3532,1,1.06270280264341e-107
22.3416072325532,3532,1,1.06270280264341e-107
22.4662167207173,3510,0.997993090400811,4.48041915686672e-06
22.2967697135349,3532,0.997993090400811,1.06270280264341e-107
22.5546815439585,3504,1,1.06270280264341e-107
21.1430199002453,927,1,1.06270280264341e-107
21.6373887633974,903,0.963313634018201,1.06270280264341e-107
22.4628009759257,912,1,0.0122977506660478
21.1429900000205,927,1,1.06270280264341e-107
21.2644095019031,924,0.997993090400811,1.06270280264341e-107
21.3071737388928,924,1,1.06270280264341e-107
21.7314652095275,3503,0.963313634018201,4.48041915686672e-06
20.5338441079726,924,0.963313634018201,1.06270280264341e-107
22.4628009759257,912,1,0.0122977506660478
22.306756687201,3537,1,1.06270280264341e-107
21.3154102053979,924,1,4.48041915686672e-06
22.5589603579359,3503,1,1.06270280264341e-107
21.3154094153721,924,1,8.01664801407017e-39
22.5546815439585,3504,1,1.06270280264341e-107
22.5590755796295,3503,1,4.48041915686672e-06
22.5546816113297,3504,1,4.48041915686672e-06
21.3907707282487,908,0.963313634018201,4.48041915686672e-06
20.5338485726122,924,0.963313634018201,4.48041915686672e-06
21.1570397434438,937,1,0.0122977506660478
22.2648329540336,3603,0.997993090400811,0.0122977506660478
21.3158234612561,924,1,8.01664801407017e-39
21.6374992022364,903,0.963313634018201,1.06270280264341e-107
22.4164532658501,903,0.997993090400811,4.48041915686672e-06
21.6332851623858,903,0.963313634018201,1.06270280264341e-107
22.5113950342255,3510,1,4.48041915686672e-06
22.5589604253423,3503,1,4.48041915686672e-06
21.7314449243611,3499,0.963313634018201,8.01664801407017e-39
22.5592605211898,3568,1,0.0122977506660478
21.5219771463827,3532,0.963313634018201,8.01664801407017e-39
22.342246330061,3598,1,0.0122977506660478
20.5338441079726,924,0.963313634018201,8.01664801407017e-39
22.4614129080993,903,1,8.01664801407017e-39
21.5202011163957,3532,0.963313634018201,8.01664801407017e-39
22.5589603579359,3503,1,8.01664801407017e-39
21.3154094153721,924,1,1.06270280264341e-107
21.7313542261696,3503,0.963313634018201,8.01664801407017e-39
22.3416064082953,3532,1,8.01664801407017e-39
22.3440036118503,3598,1,0.0122977506660478
22.1573277447773,903,0.997993090400811,4.48041915686672e-06
21.1430199002453,927,1,8.01664801407017e-39
22.1573262284372,903,0.997993090400811,8.01664801407017e-39
22.5589602962857,3503,1,8.01664801407017e-39
22.3416081375382,3532,1,4.48041915686672e-06
22.4615310173809,903,1,1.06270280264341e-107
21.4911514372967,3603,0.963313634018201,0.0122977506660478
22.5590755122227,3503,1,8.01664801407017e-39
20.537791988151,933,0.963313634018201,0.0122977506660478
22.341239005403,3528,1,8.01664801407017e-39
22.4120865970215,903,0.997993090400811,8.01664801407017e-39
21.1430250065504,927,1,4.48041915686672e-06
22.4629156381157,912,1,0.0122977506660478
22.2619893557131,3537,0.997993090400811,1.06270280264341e-107
22.3397625537899,3532,1,1.06270280264341e-107
22.2095273098869,916,1,0.0122977506660478
21.4880966335036,3533,0.963313634018201,1.06270280264341e-107
22.3415188159684,3532,1,8.01664801407017e-39
22.2648321380066,3603,0.997993090400811,0.0122977506660478
22.4152693203789,899,0.997993090400811,4.48041915686672e-06
21.7316433148845,3568,0.963313634018201,0.0122977506660478
22.513965448929,3564,0.997993090400811,0.0122977506660478
22.5590754505723,3503,1,1.06270280264341e-107
21.1429900000205,927,1,8.01664801407017e-39
21.3071472661187,924,1,4.48041915686672e-06
20.3808595256785,937,0.963313634018201,0.0122977506660478
22.513686564107,3503,0.997993090400811,1.06270280264341e-107
21.2726324527957,924,0.997993090400811,8.01664801407017e-39
22.5138014866742,3503,0.997993090400811,8.01664801407017e-39
21.6855338851904,3510,0.963313634018201,8.01664801407017e-39
21.3154094153721,924,1,8.01664801407017e-39
21.7313542837466,3503,0.963313634018201,4.48041915686672e-06
22.2053912045337,908,1,1.06270280264341e-107
22.2949287467411,3532,0.997993090400811,8.01664801407017e-39
22.5138015615671,3503,0.997993090400811,4.48041915686672e-06
22.3096061208624,3603,1,0.0122977506660478
22.2060536042944,912,1,0.0122977506660478
21.143029233856,927,1,4.48041915686672e-06
21.2730456655145,924,0.997993090400811,1.06270280264341e-107
21.3199208112375,933,1,0.0122977506660478
22.4571565528097,903,1,4.48041915686672e-06
21.3071783830126,924,1,4.48041915686672e-06
21.5202011163957,3532,0.963313634018201,1.06270280264341e-107
22.4614159333094,903,1,1.06270280264341e-107
21.5242864144373,3598,0.963313634018201,0.0122977506660478
21.7314651445937,3503,0.963313634018201,8.01664801407017e-39
21.3281306684973,933,1,0.0122977506660478
21.285772309471,933,0.997993090400811,0.0122977506660478
21.3158196052749,924,1,8.01664801407017e-39
21.7272328692242,3504,0.963313634018201,4.48041915686672e-06
22.5138711552146,3568,0.997993090400811,0.0122977506660478
21.2730456655145,924,0.997993090400811,8.01664801407017e-39
22.4628005534787,912,1,0.0122977506660478
21.3873801244301,903,0.963313634018201,1.06270280264341e-107
22.5590755122227,3503,1,1.06270280264341e-107
20.5255088444202,924,0.963313634018201,8.01664801407017e-39
21.5218935700723,3532,0.963313634018201,8.01664801407017e-39
22.4629156393582,912,1,0.0122977506660478
22.509416367809,3504,0.997993090400811,8.01664801407017e-39
22.5113947649887,3510,1,8.01664801407017e-39
22.513686571706,3503,0.997993090400811,8.01664801407017e-39
22.3419691685935,3594,1,0.0122977506660478
22.2964897427203,3528,0.997993090400811,8.01664801407017e-39
21.3071426218595,924,1,1.06270280264341e-107
22.5589603579134,3503,1,8.01664801407017e-39
22.5113947648991,3510,1,1.06270280264341e-107
21.5243707941471,3598,0.963313634018201,0.0122977506660478
21.5202019881082,3533,0.963313634018201,4.48041915686672e-06
20.5338403934495,924,0.963313634018201,1.06270280264341e-107
22.5548665244316,3569,1,0.0122977506660478
22.3438140295654,3594,1,0.0122977506660478
21.1430241275698,927,1,1.06270280264341e-107
22.4585369909307,912,1,0.0122977506660478
21.2623742372146,920,0.997993090400811,1.06270280264341e-107
22.2054014452145,908,1,8.01664801407017e-39
22.509416367809,3504,0.997993090400811,1.06270280264341e-107
21.3158242512973,924,1,4.48041915686672e-06
21.6332851623858,903,0.963313634018201,8.01664801407017e-39
22.5591453126094,3568,1,0.0122977506660478
22.4615275644462,903,1,8.01664801407017e-39
21.2771041667383,933,0.997993090400811,0.0122977506660478
22.4571565528097,903,1,4.48041915686672e-06
22.2095184480423,916,1,0.0122977506660478
