time_ms,trace1,trace2,trace3,trace4,trace5,trace6,trace7,trace8,trace9,trace10,trace11
0,0.0910440206650625,0.109085001718508,0.0998547323423267,0.0839115397834678,0.117476155696855,0.117056597997938,0.0960787130520706,0.113280578707682,0.125447751976284,0.0864288859769718,0.0574794047516754
0.400000005960464,0.0994351746434093,0.105308982428252,0.110763232514177,0.0872680013748065,0.114958809503351,0.120832617288194,0.0771986166007903,0.114119694105516,0.107826328621756,0.0994351746434093,0.0734225973105343
0.800000011920929,0.0927222514607319,0.133419348255714,0.0872680013748065,0.103211193933665,0.102372078535831,0.127125982771954,0.0847506551813025,0.0948200399553186,0.104469867030417,0.0981765015466573,0.0528642700635847
1.20000004768371,0.104469867030417,0.112021905610929,0.101532963137996,0.0843310974823851,0.0956591553531533,0.12293040578278,0.0809746358910464,0.0969178284499053,0.125867309675202,0.108245886320673,0.0419557698917339
1.60000002384185,0.0906244629661452,0.120832617288194,0.0973373861488226,0.0948200399553186,0.111602347912012,0.112861021008764,0.0818137512888811,0.108665444019591,0.113280578707682,0.0860093282780545,0.0629336548376008
2,0.114958809503351,0.133419348255714,0.0931418091596492,0.0876875590737238,0.107406770922839,0.115797924901186,0.0683879049235262,0.111602347912012,0.11034367481526,0.0960787130520706,0.0558011739560061
2.40000009536743,0.102791636234748,0.0964982707509879,0.0964982707509879,0.105308982428252,0.131741117460044,0.0893657898693932,0.125867309675202,0.0830724243856331,0.1355171367503,0.0834919820845504,0.0562207316549234
2.79999995231628,0.0960787130520706,0.111182790213095,0.11034367481526,0.0952395976542359,0.0960787130520706,0.108245886320673,0.099015616944492,0.113280578707682,0.114958809503351,0.0851702128802198,0.0604163086440968
3.20000004768371,0.0960787130520706,0.112441463309847,0.0797159627942944,0.0876875590737238,0.0931418091596492,0.109924117116343,0.0872680013748065,0.105728540127169,0.121252174987111,0.0822333089877984,0.0490882507733286
3.59999990463256,0.0964982707509879,0.102791636234748,0.102372078535831,0.103211193933665,0.116217482600103,0.116217482600103,0.0931418091596492,0.114958809503351,0.113280578707682,0.112021905610929,0.0629336548376008
4,0.0906244629661452,0.103211193933665,0.104889424729335,0.121252174987111,0.125447751976284,0.106148097826087,0.0658705587300222,0.119154386492524,0.0889462321704758,0.0977569438477399,0.0549620585581714
4.40000009536743,0.119154386492524,0.112021905610929,0.0956591553531533,0.0914635783639799,0.0914635783639799,0.121671732686028,0.0818137512888811,0.102372078535831,0.111182790213095,0.0847506551813025,0.0658705587300222
4.80000019073486,0.100274290041244,0.0985960592455746,0.0939809245574839,0.0868484436758891,0.121671732686028,0.117895713395772,0.0826528666867158,0.104889424729335,0.121252174987111,0.0906244629661452,0.0650314433321875
5.19999980926513,0.0977569438477399,0.111602347912012,0.100274290041244,0.110763232514177,0.0897853475683105,0.13090200206221,0.0839115397834678,0.0944004822564012,0.122091290384946,0.0889462321704758,0.0578989624505928
5.59999990463256,0.0902049052672279,0.104889424729335,0.0784572896975424,0.0851702128802198,0.125028194277367,0.0876875590737238,0.0725834819126996,0.11034367481526,0.099015616944492,0.0771986166007903,0.05202515466575
6,0.103211193933665,0.101532963137996,0.0935613668585666,0.0897853475683105,0.117476155696855,0.114958809503351,0.0788768473964597,0.123769521180615,0.120832617288194,0.075520385805121,0.049507808472246
6.40000009536743,0.0843310974823851,0.102791636234748,0.0876875590737238,0.107406770922839,0.0981765015466573,0.11663704029902,0.0822333089877984,0.114539251804434,0.11663704029902,0.0931418091596492,0.0549620585581714
6.80000019073486,0.100693847740161,0.11034367481526,0.0889462321704758,0.0897853475683105,0.103630751632583,0.104469867030417,0.0709052511170303,0.107826328621756,0.122510848083863,0.101532963137996,0.0629336548376008
7.19999980926513,0.0944004822564012,0.114539251804434,0.0918831360628972,0.0889462321704758,0.103211193933665,0.120832617288194,0.0788768473964597,0.0981765015466573,0.102791636234748,0.0956591553531533,0.0604163086440968
7.59999990463256,0.0994351746434093,0.11663704029902,0.0797159627942944,0.114119694105516,0.101113405439079,0.0948200399553186,0.105308982428252,0.105728540127169,0.133419348255714,0.0906244629661452,0.053283827762502
8,0.0998547323423267,0.126706425073036,0.106148097826087,0.0918831360628972,0.0881071167726412,0.112441463309847,0.0784572896975424,0.11034367481526,0.114958809503351,0.0771986166007903,0.053283827762502
8.39999961853027,0.0914635783639799,0.102372078535831,0.112021905610929,0.099015616944492,0.105308982428252,0.0918831360628972,0.0746812704072863,0.0973373861488226,0.125028194277367,0.0914635783639799,0.0830724243856331
8.80000019073486,0.0876875590737238,0.127125982771954,0.106987213223921,0.0864288859769718,0.125867309675202,0.121252174987111,0.074261712708369,0.0964982707509879,0.109085001718508,0.11034367481526,0.076779058901873
9.19999980926513,0.0948200399553186,0.099015616944492,0.0751008281062037,0.113280578707682,0.0939809245574839,0.121671732686028,0.0876875590737238,0.122091290384946,0.109924117116343,0.0847506551813025,0.0658705587300222
9.60000038146972,0.101113405439079,0.101952520836913,0.105728540127169,0.0998547323423267,0.119573944191442,0.116217482600103,0.0935613668585666,0.11034367481526,0.104889424729335,0.0885266744715585,0.0578989624505928
10,0.0864288859769718,0.100693847740161,0.108665444019591,0.0923026937618145,0.122510848083863,0.100274290041244,0.0751008281062037,0.0956591553531533,0.113700136406599,0.0646118856332702,0.0725834819126996
10.3999996185302,0.0952395976542359,0.0994351746434093,0.100693847740161,0.112021905610929,0.117476155696855,0.11831527109469,0.0751008281062037,0.104889424729335,0.134678021352466,0.101952520836913,0.0629336548376008
10.8000001907348,0.0902049052672279,0.1040503093315,0.0822333089877984,0.078037731998625,0.0998547323423267,0.110763232514177,0.0910440206650625,0.126706425073036,0.12460863657845,0.0906244629661452,0.0784572896975424
11.1999998092651,0.0805550781921291,0.0885266744715585,0.109924117116343,0.109924117116343,0.0998547323423267,0.0969178284499053,0.0709052511170303,0.105728540127169,0.13090200206221,0.0977569438477399,0.0658705587300222
11.6000003814697,0.100693847740161,0.112441463309847,0.116217482600103,0.105728540127169,0.0969178284499053,0.118734828793607,0.0813941935899637,0.1040503093315,0.123769521180615,0.106567655525004,0.0587380778484274
12,0.102791636234748,0.121252174987111,0.0763595012029557,0.105728540127169,0.119573944191442,0.104469867030417,0.0776181742997077,0.0994351746434093,0.114958809503351,0.074261712708369,0.049507808472246
12.3999996185302,0.0868484436758891,0.0998547323423267,0.12460863657845,0.0944004822564012,0.111182790213095,0.108245886320673,0.078037731998625,0.122091290384946,0.132999790556796,0.101113405439079,0.075520385805121
12.8000001907348,0.0952395976542359,0.0973373861488226,0.0960787130520706,0.108245886320673,0.100274290041244,0.100274290041244,0.0868484436758891,0.108245886320673,0.11831527109469,0.11034367481526,0.0713248088159476
13.1999998092651,0.0956591553531533,0.102791636234748,0.0893657898693932,0.1040503093315,0.0998547323423267,0.119573944191442,0.0818137512888811,0.106987213223921,0.120413059589276,0.0981765015466573,0.0599967509451795
13.6000003814697,0.0893657898693932,0.112441463309847,0.114958809503351,0.0923026937618145,0.111182790213095,0.11663704029902,0.0864288859769718,0.104889424729335,0.127965098169788,0.109924117116343,0.0692270203213609
14,0.100274290041244,0.099015616944492,0.0923026937618145,0.0935613668585666,0.101113405439079,0.115797924901186,0.0776181742997077,0.0914635783639799,0.131321559761127,0.105728540127169,0.0578989624505928
14.3999996185302,0.0889462321704758,0.0960787130520706,0.0960787130520706,0.100274290041244,0.0910440206650625,0.115378367202268,0.075520385805121,0.0893657898693932,0.122510848083863,0.105308982428252,0.0746812704072863
14.8000001907348,0.0797159627942944,0.108245886320673,0.0906244629661452,0.110763232514177,0.1040503093315,0.106987213223921,0.0839115397834678,0.119993501890359,0.120832617288194,0.127545540470871,0.0633532125365182
15.1999998092651,0.113700136406599,0.107406770922839,0.105308982428252,0.101532963137996,0.121252174987111,0.112861021008764,0.0893657898693932,0.0985960592455746,0.101113405439079,0.0973373861488226,0.0591576355473448
15.6000003814697,0.0876875590737238,0.115378367202268,0.0977569438477399,0.0872680013748065,0.111182790213095,0.100274290041244,0.0650314433321875,0.102791636234748,0.126286867374119,0.1040503093315,0.0725834819126996
16,0.0985960592455746,0.0960787130520706,0.1040503093315,0.0944004822564012,0.1040503093315,0.127965098169788,0.0751008281062037,0.0969178284499053,0.113280578707682,0.0981765015466573,0.0725834819126996
16.3999996185302,0.104469867030417,0.102372078535831,0.0801355204932117,0.0939809245574839,0.102791636234748,0.131321559761127,0.0910440206650625,0.0994351746434093,0.115797924901186,0.112021905610929,0.073003039611617
16.7999992370605,0.0906244629661452,0.0939809245574839,0.121252174987111,0.0939809245574839,0.0944004822564012,0.123349963481698,0.0813941935899637,0.119573944191442,0.111602347912012,0.101532963137996,0.075520385805121
17.2000007629394,0.0771986166007903,0.11663704029902,0.0822333089877984,0.114119694105516,0.115797924901186,0.116217482600103,0.0776181742997077,0.0935613668585666,0.119573944191442,0.0994351746434093,0.0797159627942944
17.6000003814697,0.0633532125365182,0.124189078879532,0.110763232514177,0.105728540127169,0.117895713395772,0.0935613668585666,0.0566402893538408,0.0935613668585666,0.124189078879532,0.0885266744715585,0.0436340006874032
18,0.0860093282780545,0.115797924901186,0.103211193933665,0.101532963137996,0.108245886320673,0.135097579051383,0.0860093282780545,0.120832617288194,0.120832617288194,0.124189078879532,0.0788768473964597
18.3999996185302,0.105308982428252,0.101532963137996,0.0797159627942944,0.0964982707509879,0.101532963137996,0.110763232514177,0.0805550781921291,0.0998547323423267,0.109085001718508,0.0981765015466573,0.0612554240419315
18.7999992370605,0.0914635783639799,0.122510848083863,0.109924117116343,0.0985960592455746,0.114119694105516,0.100693847740161,0.0818137512888811,0.103211193933665,0.123769521180615,0.102791636234748,0.0318863851177177
19.2000007629394,0.101532963137996,0.132999790556796,0.0977569438477399,0.0910440206650625,0.0927222514607319,0.0889462321704758,0.0801355204932117,0.0809746358910464,0.125867309675202,0.111602347912012,0.0549620585581714
19.6000003814697,0.0893657898693932,0.11831527109469,0.104469867030417,0.101113405439079,0.102791636234748,0.106567655525004,0.0809746358910464,0.104469867030417,0.117895713395772,0.0914635783639799,0.0797159627942944
20,0.0646118856332702,0.119154386492524,0.0834919820845504,0.0864288859769718,0.110763232514177,0.101952520836913,0.0948200399553186,0.105308982428252,0.119573944191442,0.0985960592455746,0.0490882507733286
20.3999996185302,0.100693847740161,0.101113405439079,0.0893657898693932,0.0952395976542359,0.119573944191442,0.106148097826087,0.0721639242137823,0.100693847740161,0.115378367202268,0.112441463309847,0.0620945394397662
20.7999992370605,0.0851702128802198,0.112021905610929,0.102372078535831,0.0977569438477399,0.0973373861488226,0.116217482600103,0.0910440206650625,0.101113405439079,0.102791636234748,0.101532963137996,0.0776181742997077
21.2000007629394,0.0939809245574839,0.108245886320673,0.0893657898693932,0.0973373861488226,0.12460863657845,0.111182790213095,0.0646118856332702,0.104889424729335,0.137614925244887,0.106148097826087,0.0553816162570887
21.6000003814697,0.0948200399553186,0.130062886664375,0.0771986166007903,0.108245886320673,0.0985960592455746,0.115797924901186,0.0683879049235262,0.109085001718508,0.115797924901186,0.0952395976542359,0.076779058901873
22,0.0721639242137823,0.103630751632583,0.107826328621756,0.103630751632583,0.0944004822564012,0.118734828793607,0.0906244629661452,0.0998547323423267,0.113700136406599,0.0960787130520706,0.0629336548376008
22.3999996185302,0.106567655525004,0.109924117116343,0.106987213223921,0.101113405439079,0.110763232514177,0.117895713395772,0.0751008281062037,0.0914635783639799,0.11034367481526,0.0927222514607319,0.0553816162570887
22.7999992370605,0.0902049052672279,0.0964982707509879,0.0935613668585666,0.0948200399553186,0.114539251804434,0.101113405439079,0.0985960592455746,0.111602347912012,0.125447751976284,0.0830724243856331,0.0499273661711633
23.2000007629394,0.0839115397834678,0.112021905610929,0.0927222514607319,0.109504559417425,0.0977569438477399,0.117056597997938,0.0868484436758891,0.0931418091596492,0.131321559761127,0.0969178284499053,0.0562207316549234
23.6000003814697,0.0830724243856331,0.101532963137996,0.101113405439079,0.0889462321704758,0.111602347912012,0.109924117116343,0.0960787130520706,0.11034367481526,0.0960787130520706,0.0797159627942944,0.0625140971386835
24,0.0923026937618145,0.112441463309847,0.0889462321704758,0.100693847740161,0.103211193933665,0.122091290384946,0.0763595012029557,0.106148097826087,0.122510848083863,0.0952395976542359,0.0633532125365182
24.3999996185302,0.0897853475683105,0.120832617288194,0.0872680013748065,0.104889424729335,0.106148097826087,0.134258463653548,0.0771986166007903,0.0910440206650625,0.106567655525004,0.099015616944492,0.0436340006874032
24.7999992370605,0.0830724243856331,0.0994351746434093,0.0998547323423267,0.11831527109469,0.0973373861488226,0.0948200399553186,0.0788768473964597,0.111602347912012,0.105308982428252,0.106148097826087,0.0578989624505928
25.2000007629394,0.0801355204932117,0.114958809503351,0.0918831360628972,0.112861021008764,0.108665444019591,0.11034367481526,0.0658705587300222,0.106148097826087,0.109504559417425,0.0939809245574839,0.0306277120209657
25.6000003814697,0.0646118856332702,0.112861021008764,0.100274290041244,0.0964982707509879,0.120413059589276,0.106567655525004,0.0864288859769718,0.111602347912012,0.112441463309847,0.0956591553531533,0.0545425008592541
26,0.0784572896975424,0.0985960592455746,0.0931418091596492,0.106987213223921,0.108245886320673,0.11831527109469,0.0868484436758891,0.129643328965458,0.109085001718508,0.103630751632583,0.0734225973105343
26.3999996185302,0.0902049052672279,0.106148097826087,0.100693847740161,0.102791636234748,0.0897853475683105,0.108665444019591,0.0843310974823851,0.114958809503351,0.106148097826087,0.100274290041244,0.0549620585581714
26.7999992370605,0.0977569438477399,0.0918831360628972,0.11034367481526,0.0923026937618145,0.100274290041244,0.125867309675202,0.0839115397834678,0.100693847740161,0.135097579051383,0.0956591553531533,0.076779058901873
27.2000007629394,0.0910440206650625,0.125028194277367,0.0914635783639799,0.100274290041244,0.106567655525004,0.0944004822564012,0.0776181742997077,0.104889424729335,0.113700136406599,0.115378367202268,0.0620945394397662
27.6000003814697,0.108665444019591,0.11663704029902,0.0860093282780545,0.109085001718508,0.109504559417425,0.107406770922839,0.0902049052672279,0.108665444019591,0.1355171367503,0.099015616944492,0.0633532125365182
28,0.0813941935899637,0.106148097826087,0.113700136406599,0.100693847740161,0.102791636234748,0.114958809503351,0.099015616944492,0.117895713395772,0.109504559417425,0.103211193933665,0.0432144429884859
28.3999996185302,0.109504559417425,0.11663704029902,0.0910440206650625,0.125028194277367,0.0977569438477399,0.0994351746434093,0.073003039611617,0.107826328621756,0.112441463309847,0.0809746358910464,0.049507808472246
28.7999992370605,0.109924117116343,0.101113405439079,0.0851702128802198,0.0952395976542359,0.118734828793607,0.113280578707682,0.0860093282780545,0.100693847740161,0.119993501890359,0.0952395976542359,0.0499273661711633
29.2000007629394,0.0885266744715585,0.101113405439079,0.101952520836913,0.113280578707682,0.111182790213095,0.125867309675202,0.079296405095377,0.119573944191442,0.109924117116343,0.111602347912012,0.0578989624505928
29.6000003814697,0.0897853475683105,0.0927222514607319,0.0843310974823851,0.100693847740161,0.0985960592455746,0.117895713395772,0.0969178284499053,0.112861021008764,0.131741117460044,0.107406770922839,0.0625140971386835
30,0.0784572896975424,0.106148097826087,0.106148097826087,0.075520385805121,0.0851702128802198,0.103211193933665,0.0855897705791371,0.0927222514607319,0.115797924901186,0.124189078879532,0.0318863851177177
30.3999996185302,0.0981765015466573,0.121671732686028,0.0876875590737238,0.0952395976542359,0.0994351746434093,0.104889424729335,0.0931418091596492,0.12293040578278,0.102372078535831,0.0746812704072863,0.0583185201495101
30.7999992370605,0.0876875590737238,0.0973373861488226,0.078037731998625,0.0918831360628972,0.101532963137996,0.120832617288194,0.076779058901873,0.101113405439079,0.0973373861488226,0.108245886320673,0.0474100199776593
31.2000007629394,0.0872680013748065,0.106567655525004,0.115378367202268,0.0977569438477399,0.104469867030417,0.112861021008764,0.0771986166007903,0.114958809503351,0.105308982428252,0.112861021008764,0.0633532125365182
31.6000003814697,0.0935613668585666,0.117476155696855,0.0923026937618145,0.0944004822564012,0.105728540127169,0.112441463309847,0.0839115397834678,0.111602347912012,0.112441463309847,0.0914635783639799,0.0293690389242137
32,0.0902049052672279,0.11034367481526,0.104469867030417,0.103630751632583,0.0944004822564012,0.111182790213095,0.0818137512888811,0.120413059589276,0.0973373861488226,0.0902049052672279,0.0654510010311049
32.4000015258789,0.101532963137996,0.0981765015466573,0.109504559417425,0.114119694105516,0.105308982428252,0.100274290041244,0.0818137512888811,0.11034367481526,0.114958809503351,0.0960787130520706,0.0318863851177177
32.7999992370605,0.103211193933665,0.104889424729335,0.0952395976542359,0.0805550781921291,0.106148097826087,0.113700136406599,0.0935613668585666,0.114119694105516,0.105308982428252,0.0981765015466573,0.0516055969668327
33.2000007629394,0.109085001718508,0.104889424729335,0.079296405095377,0.0973373861488226,0.0931418091596492,0.114119694105516,0.0826528666867158,0.075520385805121,0.118734828793607,0.11831527109469,0.0834919820845504
33.599998474121,0.108245886320673,0.102791636234748,0.110763232514177,0.121671732686028,0.0851702128802198,0.0939809245574839,0.102372078535831,0.112021905610929,0.105308982428252,0.0931418091596492,0.0503469238700807
34,0.101952520836913,0.119573944191442,0.0562207316549234,0.0969178284499053,0.1040503093315,0.11034367481526,0.0918831360628972,0.100693847740161,0.105308982428252,0.106148097826087,0.0583185201495101
34.4000015258789,0.0952395976542359,0.125028194277367,0.108665444019591,0.0797159627942944,0.0998547323423267,0.11663704029902,0.0948200399553186,0.109924117116343,0.104469867030417,0.112441463309847,0.0499273661711633
