Group,param,value
WT,6,10.96158718240998
WT,6,11.095248328666877
WT,6,8.54468628344337
WT,6,1.5277455206172532
WT,6,6.45617464668917
WT,6,1.0126025672230432
WT,6,1.8442166411789238
WT,6,0.2713822182598877
WT,6,9.203982612782498
WT,6,6.7373170530234585
WT,6,1.2709245271786163
WT,6,1.47740221321573
Mgat1KO,6,5.888281846273789
Mgat1KO,6,6.8982729971069645
Mgat1KO,6,17.919772613624605
Mgat1KO,6,7.75318696037058
Mgat1KO,6,7.7457050296943155
Mgat1KO,6,17.5748115159625
Mgat1KO,6,0.19712923789658546
Mgat1KO,6,15.948478921603252
Mgat1KO,6,15.289460712696698
Mgat1KO,6,0.21542337630651007
Mgat1KO,6,16.53714050707393
Mgat1KO,6,10.21945338855216
Mgat1KO,6,8.749069822236267
Mgat1KO,6,2.400021638965749
Mgat1KO,6,8.423212324290445
Mgat1KO,6,7.923733682548389
Mgat1KO,6,4.572811926145781
Mgat1KO,6,13.840407552157107
Mgat1KO,6,7.179731654292892
Mgat1KO,6,3.266922667809804
Mgat1KO,6,4.249414526746249
Mgat1KO,6,6.534557749270797
Mgat1KO,6,3.7688129825880132
Mgat1KO,6,7.623985401279377
Mgat1KO,6,21.856160939997686
Mgat1KO,6,6.15136043041626
Mgat1KO,6,1.6800104932082018
Mgat1KO,6,6.843107695421468
Mgat1KO,6,21.088461437142517
Mgat1KO,6,0.47964401844957893
Mgat1KO,6,19.95503516001171
Mgat1KO,6,14.732344764742566
Mgat1KO,6,20.984789791284847
WT,10,0.0014388589076159946
WT,10,0.0008327897944686561
WT,10,0.00032421237354333753
WT,10,0.0007874520903169888
WT,10,0.0010418673714339681
WT,10,0.0006240383071136053
WT,10,0.0010466096685329556
WT,10,0.002956594008985546
WT,10,0.0012480096359344254
WT,10,0.001006465163972992
WT,10,0.001008977397604932
WT,10,0.0012175071959730154
WT,10,0.0025933002750656215
WT,10,0.00028804344670422594
WT,10,0.0008956145990944436
WT,10,0.0006398008173995077
WT,10,0.0008702182434276799
WT,10,0.0006403278379409008
WT,10,0.0010833501277206809
WT,10,0.00046204161704255204
WT,10,0.0016305146173263842
WT,10,0.0012164881061715043
WT,10,0.0007496289968524823
WT,10,0.0009555905483459397
WT,10,0.0012813136123634248
WT,10,0.0028531813320949446
WT,10,0.0006824578441766205
WT,10,0.0008499120389921053
WT,10,0.0007479888746358715
WT,10,0.00110397465166158
WT,10,0.0011741318950136412
WT,10,0.0011914689060458544
WT,10,0.0007946690548962706
WT,10,0.001009735181875773
Mgat1KO,10,0.0009071290001110256
Mgat1KO,10,0.0006243754444542532
Mgat1KO,10,0.00041453614839040057
Mgat1KO,10,0.0005997727303226224
Mgat1KO,10,0.0001882385887868069
Mgat1KO,10,0.0004392578126043439
Mgat1KO,10,0.00041900724623338817
Mgat1KO,10,0.0004739692085100022
Mgat1KO,10,0.0005027929860846476
Mgat1KO,10,0.0007280092606486413
Mgat1KO,10,0.0005404600551049383
Mgat1KO,10,0.00023929175918884814
Mgat1KO,10,0.0006782600482497473
Mgat1KO,10,0.00925536414647201
Mgat1KO,10,0.000450778881345233
Mgat1KO,10,0.0007797571202048989
Mgat1KO,10,0.0010731799208799442
Mgat1KO,10,0.000628957776806259
Mgat1KO,10,0.000376571954278444
Mgat1KO,10,0.00012229729733031442
Mgat1KO,10,0.00014910779062629636
Mgat1KO,10,0.0004559174776668767
Mgat1KO,10,0.000848384610006224
Mgat1KO,10,0.0001898688821107463
Mgat1KO,10,0.000493415200244748
Mgat1KO,10,0.000702128018812767
Mgat1KO,10,0.0005030969977034557
Mgat1KO,10,0.001053344937300381
Mgat1KO,10,0.0005204094364766546
Mgat1KO,10,0.0003363087446385898
Mgat1KO,10,0.0003590894690955361
Mgat1KO,10,0.000709619910648344
Mgat1KO,10,0.000822291169784246
WT,13,2.3691473038374985e-05
WT,13,2.0587214595380028e-05
WT,13,0.0004398345457859859
WT,13,0.0002703231850220556
WT,13,5.333726827548299e-05
WT,13,2.7179487233813142e-05
WT,13,1.8554932173273578e-05
WT,13,1.0662329811194337e-05
WT,13,0.00011055077623520994
WT,13,0.0003760619264377699
WT,13,6.23738708189352e-06
WT,13,8.598094010101093e-05
WT,13,0.0005608807510012161
WT,13,0.00013789076727363433
WT,13,0.00015696019341893364
WT,13,0.0004334285159283018
WT,13,0.00015612049908072
WT,13,1.5974957647273333e-05
WT,13,3.978417509168004e-05
WT,13,0.0003665549250041516
WT,13,0.0006141265457019883
WT,13,7.635273472815064e-06
WT,13,3.418655615348306e-05
WT,13,1.6144285149922493e-05
WT,13,4.2683615832918295e-05
WT,13,5.6458588606227554e-05
WT,13,0.0004325995191254688
WT,13,4.5339336536703704e-05
WT,13,7.048912614801882e-05
WT,13,0.0002749893267264103
WT,13,7.746050202143033e-05
WT,13,1.948260884138118e-05
WT,13,3.958797029088785e-05
WT,13,9.666592861761551e-05
Mgat1KO,13,0.004961974623256377
Mgat1KO,13,0.0003769691670258759
Mgat1KO,13,0.0003567564625747303
Mgat1KO,13,0.004976437364048507
Mgat1KO,13,0.00015412424537080717
Mgat1KO,13,0.000558798121775006
Mgat1KO,13,0.0015933812023298187
Mgat1KO,13,0.000510479645154098
Mgat1KO,13,0.0005318423394178632
Mgat1KO,13,1.3942634731073965e-05
Mgat1KO,13,0.0003677371208399828
Mgat1KO,13,0.00013272662179774
Mgat1KO,13,3.960777409849552e-05
Mgat1KO,13,0.00043446755828653843
Mgat1KO,13,6.03651757823619e-05
Mgat1KO,13,2.8460666539519144e-05
Mgat1KO,13,0.0006356103268141256
Mgat1KO,13,0.0005169415700847913
Mgat1KO,13,0.00011711160081538353
Mgat1KO,13,0.004967340611294265
Mgat1KO,13,0.0049771023519564585
Mgat1KO,13,0.00496345494359811
Mgat1KO,13,3.2588024097290265e-05
Mgat1KO,13,5.994264509041076e-05
Mgat1KO,13,0.0006512834061776623
Mgat1KO,13,0.004981587110630813
Mgat1KO,13,0.0002806479777844451
Mgat1KO,13,0.004994096859315493
Mgat1KO,13,2.3995786366273387e-05
Mgat1KO,13,0.0010288672757175464
Mgat1KO,13,0.0007778194990060434
Mgat1KO,13,0.0006985734763745342
Mgat1KO,13,0.00044516032243261213
WT,14,0.019456678012702185
WT,14,0.016171173468001378
WT,14,0.06915846362043021
WT,14,0.22576880251543044
WT,14,0.05360194880660229
WT,14,0.020538925249364084
WT,14,0.014732298784944304
WT,14,0.009334198132329915
WT,14,0.09666493768190393
WT,14,0.3249157066695874
WT,14,0.0003988645804170229
WT,14,0.08512493317056212
WT,14,0.1967280965030373
WT,14,0.032951054526768525
WT,14,0.1680069213094058
WT,14,0.35208990323443373
WT,14,0.17941412725562972
WT,14,0.014902737073193272
WT,14,0.04450773964587283
WT,14,0.2128604982732811
WT,14,0.4997544575102878
WT,14,0.0067454412600592055
WT,14,0.03125377551856644
WT,14,0.012772142117517548
WT,14,0.03883810718758227
WT,14,0.05416936381269742
WT,14,0.4682914730703895
WT,14,0.04280175266949516
WT,14,0.06970749772544206
WT,14,0.23190207604713972
WT,14,0.06053923683948535
WT,14,0.016586301359476318
WT,14,0.029259754285385315
WT,14,0.09378425618222742
Mgat1KO,14,0.2797530582833559
Mgat1KO,14,0.4941311279752025
Mgat1KO,14,0.14011583795209906
Mgat1KO,14,0.1454464401832174
Mgat1KO,14,0.08516160392212724
Mgat1KO,14,0.1223026264398235
Mgat1KO,14,0.22177095018153944
Mgat1KO,14,0.1209530241046286
Mgat1KO,14,0.2284227002244892
Mgat1KO,14,0.013176721526944454
Mgat1KO,14,0.0892412549056246
Mgat1KO,14,0.11507286995279549
Mgat1KO,14,0.026778162157965628
Mgat1KO,14,0.293053110696172
Mgat1KO,14,0.044237710777353084
Mgat1KO,14,0.0018386127628460937
Mgat1KO,14,0.044441875125298645
Mgat1KO,14,0.0808614638658524
Mgat1KO,14,0.13441107109789718
Mgat1KO,14,0.25522751772331514
Mgat1KO,14,0.20621651943520544
Mgat1KO,14,0.20667600005103903
Mgat1KO,14,0.002039880094932826
Mgat1KO,14,0.03959995733884124
Mgat1KO,14,0.07956690200104742
Mgat1KO,14,0.29915025897495373
Mgat1KO,14,0.31302806823654905
Mgat1KO,14,0.3166638995580235
Mgat1KO,14,0.0063904096981064916
Mgat1KO,14,0.31420754802059914
Mgat1KO,14,0.18993238145623764
Mgat1KO,14,0.27027946174666745
Mgat1KO,14,0.055630174039171296
WT,15,0.012223831271439533
WT,15,0.9702418979031897
WT,15,0.999946648897971
WT,15,0.0047799750637808345
WT,15,0.34116596039943103
WT,15,0.20987335173349073
WT,15,0.004203868436025701
WT,15,0.2724485731499237
WT,15,0.0008201201174581138
WT,15,0.9999311218382368
WT,15,0.9245929419376357
WT,15,0.5441330041185575
WT,15,0.8119670735169281
WT,15,0.8635945051272589
WT,15,0.14767816738214778
WT,15,0.03321672643056254
WT,15,0.33084658216911217
WT,15,0.8475085979149188
WT,15,0.10307503725508824
WT,15,0.7082173290319416
WT,15,0.9999871617760739
WT,15,0.998307015868863
WT,15,0.14568655997961677
WT,15,0.9997643150132434
WT,15,0.9999718584838597
WT,15,0.9991861795888333
WT,15,0.9998524249022848
WT,15,0.2607641800720692
WT,15,0.9999637018216011
WT,15,0.10954547645059236
WT,15,0.08306838129832127
WT,15,0.22644305343469165
WT,15,0.0013875905993058135
WT,15,0.0010054132534830615
Mgat1KO,15,0.9034073508760364
Mgat1KO,15,0.7949388087839282
Mgat1KO,15,0.8125108576826772
Mgat1KO,15,0.002736014168475162
Mgat1KO,15,0.7765403914478424
Mgat1KO,15,0.4584634935186689
Mgat1KO,15,0.988753767165232
Mgat1KO,15,0.9177149732714337
Mgat1KO,15,0.9999684398944944
Mgat1KO,15,0.7735128567191555
Mgat1KO,15,0.5507463317781367
Mgat1KO,15,0.7182933596669732
Mgat1KO,15,0.0038266969768763408
Mgat1KO,15,0.9634548732977287
Mgat1KO,15,0.7423563719481727
Mgat1KO,15,0.27091230707259245
Mgat1KO,15,0.8672468392633613
Mgat1KO,15,0.7822557493457768
Mgat1KO,15,0.6827998326664737
Mgat1KO,15,0.19220547927557158
Mgat1KO,15,0.7546971860913635
Mgat1KO,15,0.9109047460402176
Mgat1KO,15,0.5001209049270504
Mgat1KO,15,0.5456657127379525
Mgat1KO,15,0.053054027094156256
Mgat1KO,15,0.8651009661438352
Mgat1KO,15,0.9122525855387997
Mgat1KO,15,0.9677100192314655
Mgat1KO,15,0.9482393325967677
Mgat1KO,15,0.8519507380043743
Mgat1KO,15,0.9999690578652931
Mgat1KO,15,0.8851713665123531
Mgat1KO,15,0.6202966899727983
WT,16,0.27743401702739584
WT,16,0.18592331635672546
WT,16,0.09227826333439283
WT,16,0.05241647330763814
WT,16,0.34923783834662747
WT,16,0.12025070488593415
WT,16,0.17902193807780173
WT,16,0.1602930997147008
WT,16,0.20999504614855408
WT,16,0.31297100754137797
WT,16,0.9480551507484375
WT,16,0.3523871239905626
WT,16,0.0947047889551659
WT,16,0.03526642183898751
WT,16,0.24785259812875277
WT,16,0.16890634787595377
WT,16,0.13287063879506125
WT,16,0.6437932450842279
WT,16,0.1663166691193084
WT,16,0.6640349797138727
WT,16,0.18381520962727652
WT,16,0.41186472610291003
WT,16,0.2808342610069991
WT,16,0.42316265303594053
WT,16,0.3424483888715236
WT,16,0.16635682457550197
WT,16,0.20012875843972802
WT,16,0.20078517228961776
WT,16,0.30956690079841914
WT,16,0.2113086098957282
WT,16,0.2266520505574435
WT,16,0.23797505160836022
WT,16,0.07724419611698742
WT,16,0.1205871145467603
Mgat1KO,16,0.5657751133599693
Mgat1KO,16,0.09968419894242639
Mgat1KO,16,0.08838823539060045
Mgat1KO,16,0.34029860439052645
Mgat1KO,16,0.041394929404694296
Mgat1KO,16,0.05622737518500094
Mgat1KO,16,0.12971263257354404
Mgat1KO,16,0.12904538086632938
Mgat1KO,16,0.19264466119868084
Mgat1KO,16,0.15686079632160105
Mgat1KO,16,0.04080813888174005
Mgat1KO,16,0.07435494739164683
Mgat1KO,16,0.0413103627015708
Mgat1KO,16,0.2938733735889889
Mgat1KO,16,0.08065646209402555
Mgat1KO,16,0.3280760163541745
Mgat1KO,16,0.5549328846283997
Mgat1KO,16,0.05048742982316747
Mgat1KO,16,0.04526450771057152
Mgat1KO,16,0.10754376097830129
Mgat1KO,16,0.7871977841538093
Mgat1KO,16,0.41879424899235496
Mgat1KO,16,0.671324467019517
Mgat1KO,16,0.022854901090698095
Mgat1KO,16,0.03028630576475786
Mgat1KO,16,0.20010602920230613
Mgat1KO,16,0.14449217102086404
Mgat1KO,16,0.6517361479998139
Mgat1KO,16,0.04841809770819392
Mgat1KO,16,0.050362847203688145
Mgat1KO,16,0.9814378732521519
Mgat1KO,16,0.10162458964019905
Mgat1KO,16,0.029691622119906027
WT,17,0.7108710790141565
WT,17,0.3931509879016673
WT,17,0.3365978102719489
WT,17,0.6537909852310011
WT,17,0.4884979302681537
WT,17,0.998805545800053
WT,17,0.8143521943966219
WT,17,0.9857205606151527
WT,17,0.9011688581719509
WT,17,0.46933699319491906
WT,17,0.703050421577594
WT,17,0.9999209328454223
WT,17,0.5204486930066318
WT,17,0.10742505613627934
WT,17,0.9994057682221202
WT,17,0.9971577051544114
WT,17,0.05175756329237994
WT,17,0.9655819975231149
WT,17,0.8646751290434331
WT,17,0.966875172061993
WT,17,0.30174307823049135
WT,17,0.5896353454900074
WT,17,0.9995197635151399
WT,17,0.29134074333871945
WT,17,0.47694322655645144
WT,17,0.30374010848365945
WT,17,0.5516278815941634
WT,17,0.9998060515520056
WT,17,0.44768485647207557
WT,17,0.9962422362326314
WT,17,0.8103026385775425
WT,17,0.5346481184568155
WT,17,0.7440461556360654
WT,17,0.8398559040224272
Mgat1KO,17,0.29712149539210897
Mgat1KO,17,0.5362004976466177
Mgat1KO,17,0.5017859478773572
Mgat1KO,17,0.9654720355044383
Mgat1KO,17,0.7080802705723883
Mgat1KO,17,0.6758650522497471
Mgat1KO,17,0.40815766080335275
Mgat1KO,17,0.7543030651694751
Mgat1KO,17,0.5888048628590282
Mgat1KO,17,0.28687961249692384
Mgat1KO,17,0.2870487733993363
Mgat1KO,17,0.5615359546493484
Mgat1KO,17,0.9720321337912362
Mgat1KO,17,0.997824540047958
Mgat1KO,17,0.5388559975610766
Mgat1KO,17,0.44939890426860923
Mgat1KO,17,0.366897822515528
Mgat1KO,17,0.36818169625746533
Mgat1KO,17,0.5069877461624006
Mgat1KO,17,0.9886106191641523
Mgat1KO,17,0.9999591007227396
Mgat1KO,17,0.52386511078554
Mgat1KO,17,0.46373333092847646
Mgat1KO,17,0.4374170123566231
Mgat1KO,17,0.8858902473708246
Mgat1KO,17,0.25768218098277046
Mgat1KO,17,0.8961408985291697
Mgat1KO,17,0.6470470585284817
Mgat1KO,17,0.3342595719236337
Mgat1KO,17,0.5264648411714853
Mgat1KO,17,0.9573767642057457
Mgat1KO,17,0.5328495833002368
Mgat1KO,17,0.16821130956255975
