Group,file,param,value
WT,15n10002,1,37.99856524457956
WT,15n10006,1,33.22611394231155
WT,15n10009,1,44.03255069297826
WT,15n10012,1,44.734240140559685
WT,15n23002,1,37.50419997115031
WT,15n23005,1,46.43267441911383
WT,15n23008,1,45.41466760988288
WT,15n23011,1,44.98860723659236
WT,15n23014,1,42.65016372642477
WT,15n23019,1,52.82273814316816
WT,15n23022,1,48.296878681027366
WT,15o20002,1,50.242354933913404
WT,15o20005,1,55.720515967282175
WT,15o20010,1,26.955741779072373
WT,15o20015,1,56.562533208626625
WT,15o21003,1,36.32798874624884
WT,15o21008,1,35.20717362859988
WT,15o22002,1,48.26486172196219
WT,15o22008,1,38.10665486463614
WT,15o26002,1,44.775396900573675
WT,15o26005,1,56.36629130935748
WT,15o26008,1,49.54583321795392
WT,15o26014,1,36.438644128431626
WT,15o26017,1,32.239105503947734
WT,15o26020,1,53.660953932987105
WT,15o26023,1,52.396178738227036
WT,15o26031,1,36.55003331273575
WT,15o29002,1,39.315008714677965
WT,15o29009,1,33.270126770644026
WT,15o29012,1,40.99048167655585
WT,15o29015,1,45.798763569827514
WT,15o29021,1,43.26595719383503
WT,15o29024,1,46.21691666374504
WT,15o29027,1,43.18440773444006
Mgat1KO,15n03002,1,42.39305762366092
Mgat1KO,15n03005,1,41.38240497196816
Mgat1KO,15n03008,1,37.304364354750454
Mgat1KO,15n03011,1,41.249767213967964
Mgat1KO,15n03014,1,38.00078546788493
Mgat1KO,15n03017,1,38.292444727182065
Mgat1KO,15n03028,1,37.33012685142944
Mgat1KO,15n04002,1,46.680272046542925
Mgat1KO,15n04009,1,45.35753928546135
Mgat1KO,15n04014,1,42.11674856518973
Mgat1KO,15n04017,1,44.46437425450912
Mgat1KO,15n04020,1,42.0069443872697
Mgat1KO,15n04023,1,43.370853193588815
Mgat1KO,15n04026,1,44.35322540837317
Mgat1KO,15n04029,1,45.087760909468756
Mgat1KO,15n09002,1,43.76067379766057
Mgat1KO,15n09005,1,38.3767753398635
Mgat1KO,15n20005,1,36.826641948645346
Mgat1KO,15n20008,1,37.569705027648695
Mgat1KO,15n20012,1,36.52197133114957
Mgat1KO,15n24005,1,45.309642654755855
Mgat1KO,15n24010,1,38.49591447711844
Mgat1KO,15n24013,1,46.10352343849956
Mgat1KO,15o27002,1,45.48699618921353
Mgat1KO,15o27005,1,39.74548657243066
Mgat1KO,15o27010,1,43.729408737787324
Mgat1KO,15o27018,1,44.33168476632816
Mgat1KO,15o27025,1,43.076825035639466
Mgat1KO,15o27028,1,45.26137545425225
Mgat1KO,15o27031,1,41.86098665364774
Mgat1KO,15o28006,1,40.13903367504875
Mgat1KO,15o28009,1,38.83013053284705
Mgat1KO,15o28012,1,36.29299971329515
WT,15n10002,2,10.753798103977276
WT,15n10006,2,4.098594726854586
WT,15n10009,2,20.89061729215754
WT,15n10012,2,20.067498581513714
WT,15n23002,2,3.882506310255484
WT,15n23005,2,11.647224815218756
WT,15n23008,2,13.565385433743739
WT,15n23011,2,10.656569408881468
WT,15n23014,2,10.93895841167303
WT,15n23019,2,7.002366939339227
WT,15n23022,2,6.1883097498514585
WT,15o20002,2,11.99108317054149
WT,15o20005,2,18.45276967694586
WT,15o20010,2,5.092002541866979e-05
WT,15o20015,2,15.756040264344017
WT,15o21003,2,4.388135295764269
WT,15o21008,2,8.155169734206034
WT,15o22002,2,10.126529834681854
WT,15o22008,2,7.556067399511817
WT,15o26002,2,12.320031117108744
WT,15o26005,2,0.09869720547033764
WT,15o26008,2,10.696705209998235
WT,15o26014,2,8.291564230249023
WT,15o26017,2,1.8356833980519185
WT,15o26020,2,13.23794576093631
WT,15o26023,2,14.956303212515131
WT,15o26031,2,3.194653071656868
WT,15o29002,2,15.503597054401045
WT,15o29009,2,1.869522453449083
WT,15o29012,2,10.911290671887095
WT,15o29015,2,29.751849481383626
WT,15o29021,2,9.945662415817267
WT,15o29024,2,20.363685014598374
WT,15o29027,2,15.622900216116733
Mgat1KO,15n03002,2,22.397244249737053
Mgat1KO,15n03005,2,16.742332525018792
Mgat1KO,15n03008,2,7.041955124689027
Mgat1KO,15n03011,2,30.07959807581329
Mgat1KO,15n03014,2,3.5864535528819337
Mgat1KO,15n03017,2,14.651571718870828
Mgat1KO,15n03028,2,17.09653850339842
Mgat1KO,15n04002,2,27.761629951400078
Mgat1KO,15n04009,2,19.62220336802572
Mgat1KO,15n04014,2,34.31422530867709
Mgat1KO,15n04017,2,30.203483261155633
Mgat1KO,15n04020,2,12.984679515431829
Mgat1KO,15n04023,2,25.452889044715942
Mgat1KO,15n04026,2,39.99996586399528
Mgat1KO,15n04029,2,26.960483040379696
Mgat1KO,15n09002,2,7.218585833252064e-06
Mgat1KO,15n09005,2,14.019345595862612
Mgat1KO,15n20005,2,1.8426606152682268
Mgat1KO,15n20008,2,17.440830921801272
Mgat1KO,15n20012,2,14.76240927580085
Mgat1KO,15n24005,2,20.223723344213383
Mgat1KO,15n24010,2,19.372072020099992
Mgat1KO,15n24013,2,8.79206246249554
Mgat1KO,15o27002,2,21.69961662404984
Mgat1KO,15o27005,2,4.833737723679298
Mgat1KO,15o27010,2,15.807764239741262
Mgat1KO,15o27018,2,16.026152427769055
Mgat1KO,15o27025,2,15.050227523139926
Mgat1KO,15o27028,2,19.431702168573622
Mgat1KO,15o27031,2,21.465274918567065
Mgat1KO,15o28006,2,12.649974010024343
Mgat1KO,15o28009,2,11.171865325688369
Mgat1KO,15o28012,2,6.353378006720896
WT,15n10002,4,8.60863939863753
WT,15n10006,4,11.479276445391537
WT,15n10009,4,12.013645616900602
WT,15n10012,4,13.999992248941744
WT,15n23002,4,7.313508297321096
WT,15n23005,4,13.99993324839782
WT,15n23008,4,13.999996684611773
WT,15n23011,4,13.999998822532897
WT,15n23014,4,13.999997386828191
WT,15n23019,4,13.999996896621104
WT,15n23022,4,13.156429781438533
WT,15o20002,4,13.839821528258984
WT,15o20005,4,13.999995994380866
WT,15o20010,4,8.478446400168847
WT,15o20015,4,13.99999821105318
WT,15o21003,4,8.812551757211006
WT,15o21008,4,10.540106853736484
WT,15o22002,4,13.999989570970698
WT,15o22008,4,13.999998155317959
WT,15o26002,4,12.079991174638401
WT,15o26005,4,13.999981421547293
WT,15o26008,4,13.999997840266305
WT,15o26014,4,10.080923434685367
WT,15o26017,4,8.82022702739912
WT,15o26020,4,13.999930605326359
WT,15o26023,4,13.349972531184964
WT,15o26031,4,10.362980238994822
WT,15o29002,4,13.421611551356449
WT,15o29009,4,9.779353722722384
WT,15o29012,4,10.29281039586912
WT,15o29015,4,13.999985395467583
WT,15o29021,4,10.547478901626906
WT,15o29024,4,13.999970101840292
WT,15o29027,4,13.383990515404308
Mgat1KO,15n03002,4,9.784801804238173
Mgat1KO,15n03005,4,9.278401402979707
Mgat1KO,15n03008,4,9.722578584559695
Mgat1KO,15n03011,4,11.14477874734073
Mgat1KO,15n03014,4,13.999982611347999
Mgat1KO,15n03017,4,13.999988542727468
Mgat1KO,15n03028,4,13.999936665090434
Mgat1KO,15n04002,4,11.087334720673356
Mgat1KO,15n04009,4,13.999988023397652
Mgat1KO,15n04014,4,13.542111287437587
Mgat1KO,15n04017,4,12.00128482194342
Mgat1KO,15n04020,4,9.484899269398843
Mgat1KO,15n04023,4,12.590379497095785
Mgat1KO,15n04026,4,13.873210942028624
Mgat1KO,15n04029,4,11.693289299116959
Mgat1KO,15n09002,4,13.999998770684128
Mgat1KO,15n09005,4,10.18754617907789
Mgat1KO,15n20005,4,10.114852617706244
Mgat1KO,15n20008,4,13.998936509958462
Mgat1KO,15n20012,4,12.959131101956062
Mgat1KO,15n24005,4,4.972266086956319
Mgat1KO,15n24010,4,11.286561140554461
Mgat1KO,15n24013,4,13.99998990258232
Mgat1KO,15o27002,4,13.74944296200913
Mgat1KO,15o27005,4,13.796818100353216
Mgat1KO,15o27010,4,13.40227258248346
Mgat1KO,15o27018,4,13.999994788478666
Mgat1KO,15o27025,4,13.999921032825261
Mgat1KO,15o27028,4,13.999995909339592
Mgat1KO,15o27031,4,13.999997185951665
Mgat1KO,15o28006,4,10.448386259940365
Mgat1KO,15o28009,4,9.569279951413003
Mgat1KO,15o28012,4,11.142494422138267
WT,15n10002,5,0.01306164128032693
WT,15n10006,5,0.00897648338912289
WT,15n10009,5,0.012839847297025699
WT,15n10012,5,0.009216719971132116
WT,15n23002,5,0.015838916459170727
WT,15n23005,5,0.012791562338696421
WT,15n23008,5,0.012707130613615997
WT,15n23011,5,0.011738333273917509
WT,15n23014,5,0.01123913053440446
WT,15n23019,5,0.01575258549497708
WT,15n23022,5,0.019497974503167113
WT,15o20002,5,0.021646416128408855
WT,15o20005,5,0.005365525048608638
WT,15o20010,5,0.005365505713212997
WT,15o20015,5,0.017754750524308464
WT,15o21003,5,0.011698695306895442
WT,15o21008,5,0.010914725982035207
WT,15o22002,5,0.010932790846403632
WT,15o22008,5,0.0056965228571986635
WT,15o26002,5,0.021388984901326093
WT,15o26005,5,0.023884336166829553
WT,15o26008,5,0.020108298855006486
WT,15o26014,5,0.016011039678962304
WT,15o26017,5,0.017217158144081025
WT,15o26020,5,0.020831791635143166
WT,15o26023,5,0.019152018662401533
WT,15o26031,5,0.02049915659722972
WT,15o29002,5,0.005365537122385115
WT,15o29009,5,0.011551358974987864
WT,15o29012,5,0.01681531224815165
WT,15o29015,5,0.005365504732035472
WT,15o29021,5,0.016827080088382518
WT,15o29024,5,0.017233565061400714
WT,15o29027,5,0.018711561395909886
Mgat1KO,15n03002,5,0.015754013592850915
Mgat1KO,15n03005,5,0.015111821431156093
Mgat1KO,15n03008,5,0.015347051047411424
Mgat1KO,15n03011,5,0.016815743010466948
Mgat1KO,15n03014,5,0.009309113404430738
Mgat1KO,15n03017,5,0.00904540314476997
Mgat1KO,15n03028,5,0.014193945284279362
Mgat1KO,15n04002,5,0.015284021765996114
Mgat1KO,15n04009,5,0.014422239248950721
Mgat1KO,15n04014,5,0.016935861651351504
Mgat1KO,15n04017,5,0.014835030114741252
Mgat1KO,15n04020,5,0.014975985910899381
Mgat1KO,15n04023,5,0.014774582491170054
Mgat1KO,15n04026,5,0.012778826835319178
Mgat1KO,15n04029,5,0.01423209358465107
Mgat1KO,15n09002,5,0.012198247230168059
Mgat1KO,15n09005,5,0.017257244679908027
Mgat1KO,15n20005,5,0.015225628594977628
Mgat1KO,15n20008,5,0.01232835012257347
Mgat1KO,15n20012,5,0.014395011196777765
Mgat1KO,15n24005,5,0.01409873389209868
Mgat1KO,15n24010,5,0.014716930240812958
Mgat1KO,15n24013,5,0.01158543313418938
Mgat1KO,15o27002,5,0.018916155465229446
Mgat1KO,15o27005,5,0.013334126938764724
Mgat1KO,15o27010,5,0.016719602010077588
Mgat1KO,15o27018,5,0.018037259744990028
Mgat1KO,15o27025,5,0.017242076187157195
Mgat1KO,15o27028,5,0.014931924322678612
Mgat1KO,15o27031,5,0.018761665261767355
Mgat1KO,15o28006,5,0.01783746523531527
Mgat1KO,15o28009,5,0.016317222166700562
Mgat1KO,15o28012,5,0.015530564526747094
WT,15n10002,7,0.04972664216507007
WT,15n10006,7,0.07297456594764544
WT,15n10009,7,0.049422858061647576
WT,15n10012,7,0.07155927195676955
WT,15n23002,7,0.04015268414037117
WT,15n23005,7,0.049277662110723645
WT,15n23008,7,0.05022815046977027
WT,15n23011,7,0.05588689034031897
WT,15n23014,7,0.058066243286981734
WT,15n23019,7,0.038474575699560025
WT,15n23022,7,0.026060542750571465
WT,15o20002,7,0.02991706644932222
WT,15o20005,7,0.07454652370927252
WT,15o20010,7,0.07073911275709271
WT,15o20015,7,0.026965540180252552
WT,15o21003,7,0.057715603726968864
WT,15o21008,7,0.0625164967228516
WT,15o22002,7,0.055300215619530996
WT,15o22008,7,0.0819916072055399
WT,15o26002,7,0.024800828272688768
WT,15o26005,7,0.018064019485688983
WT,15o26008,7,0.03321324085011561
WT,15o26014,7,0.05586281108569029
WT,15o26017,7,0.05111059373476919
WT,15o26020,7,0.028970447741011634
WT,15o26023,7,0.03728659814542074
WT,15o26031,7,0.037680180441296465
WT,15o29002,7,0.09663266130593264
WT,15o29009,7,0.06539990664132757
WT,15o29012,7,0.04994557997203849
WT,15o29015,7,0.07719182763110256
WT,15o29021,7,0.048225829570477316
WT,15o29024,7,0.04377151134534496
WT,15o29027,7,0.039313872920779105
Mgat1KO,15n03002,7,0.03988522679234344
Mgat1KO,15n03005,7,0.04188692970213395
Mgat1KO,15n03008,7,0.040679174376049634
Mgat1KO,15n03011,7,0.03638583419591948
Mgat1KO,15n03014,7,0.06334937879802
Mgat1KO,15n03017,7,0.06631874270953843
Mgat1KO,15n03028,7,0.0445415912401787
Mgat1KO,15n04002,7,0.03552762633723294
Mgat1KO,15n04009,7,0.03788607875736183
Mgat1KO,15n04014,7,0.03547665602049773
Mgat1KO,15n04017,7,0.04201409486820492
Mgat1KO,15n04020,7,0.04187396949692627
Mgat1KO,15n04023,7,0.042392066933130614
Mgat1KO,15n04026,7,0.052672861894614745
Mgat1KO,15n04029,7,0.044892913880488994
Mgat1KO,15n09002,7,0.04762258171184213
Mgat1KO,15n09005,7,0.03367520834190967
Mgat1KO,15n20005,7,0.03767953176784777
Mgat1KO,15n20008,7,0.05027921756368923
Mgat1KO,15n20012,7,0.04402149315972173
Mgat1KO,15n24005,7,0.042975301277250945
Mgat1KO,15n24010,7,0.044207058914611186
Mgat1KO,15n24013,7,0.05505316626307468
Mgat1KO,15o27002,7,0.025713563338964913
Mgat1KO,15o27005,7,0.0471599511396434
Mgat1KO,15o27010,7,0.03132109646573743
Mgat1KO,15o27018,7,0.027483812791476405
Mgat1KO,15o27025,7,0.031162998694386636
Mgat1KO,15o27028,7,0.040183561820208005
Mgat1KO,15o27031,7,0.027447359023188914
Mgat1KO,15o28006,7,0.030675863170217487
Mgat1KO,15o28009,7,0.036189664439118606
Mgat1KO,15o28012,7,0.038545318596919564
WT,15n10002,11,0.0007734435451189497
WT,15n10006,11,0.0009830129102639377
WT,15n10009,11,0.0007122944672247034
WT,15n10012,11,0.0007272556547028194
WT,15n23002,11,0.0006650000368984537
WT,15n23005,11,0.0006650030781232138
WT,15n23008,11,0.0006650003528684437
WT,15n23011,11,0.0006650001235962302
WT,15n23014,11,0.0006650000695018334
WT,15n23019,11,0.0006650003209084474
WT,15n23022,11,0.0006650004801551468
WT,15o20002,11,0.0006650000319585322
WT,15o20005,11,0.0006650007725795659
WT,15o20010,11,0.0008757820178982867
WT,15o20015,11,0.0006650002124996856
WT,15o21003,11,0.0006650020733589844
WT,15o21008,11,0.000898548350151393
WT,15o22002,11,0.0006650006927034644
WT,15o22008,11,0.0006650001009404571
WT,15o26002,11,0.0006650000811531118
WT,15o26005,11,0.0006650000838884336
WT,15o26008,11,0.000665000015235739
WT,15o26014,11,0.000891862734024372
WT,15o26017,11,0.0008526229364534744
WT,15o26020,11,0.0006650028799698908
WT,15o26023,11,0.0006650000383665221
WT,15o26031,11,0.0006892605976092012
WT,15o29002,11,0.000665000229151764
WT,15o29009,11,0.0006650001411436788
WT,15o29012,11,0.0006650000624160929
WT,15o29015,11,0.0006650022032679204
WT,15o29021,11,0.000665000094838305
WT,15o29024,11,0.0006650000339398461
WT,15o29027,11,0.0006650001692355825
Mgat1KO,15n03002,11,0.0006782373005745497
Mgat1KO,15n03005,11,0.0007048332322986726
