Group,file,param,value
WT,15n23005,3,0.18744711058841962
WT,15n23008,3,0.0012171437632826979
WT,15n23011,3,99.99994740758427
WT,15n23014,3,99.99999098340226
WT,15n23019,3,13.088001741302524
WT,15n23022,3,3.4407116558309734e-05
WT,15o20002,3,5.075998913486819e-06
WT,15o20005,3,46.12430204497325
WT,15o20010,3,64.08013549370175
WT,15o20015,3,99.99991210252342
WT,15o21003,3,99.05942586186289
WT,15o21008,3,66.89540163135948
WT,15o22002,3,42.39963012131157
WT,15o22008,3,45.195852876406306
WT,15o26002,3,13.20698624671448
WT,15o26005,3,2.4562003810834165e-05
WT,15o26008,3,5.870923884098865e-06
WT,15o26014,3,69.95689593041271
WT,15o26017,3,75.48806508602284
WT,15o26020,3,0.00847711482279973
WT,15o26023,3,0.00016569978295070834
WT,15o26031,3,97.5347135972899
WT,15o29002,3,74.9987224475311
WT,15o29009,3,83.8400737150685
WT,15o29012,3,93.73828592593571
WT,15o29015,3,85.26601883358387
WT,15o29021,3,58.512951984857835
WT,15o29024,3,32.405288541769394
WT,15o29027,3,41.66873171118033
Mgat1KO,15n03002,3,70.66474012199869
Mgat1KO,15n03005,3,70.72577406269758
Mgat1KO,15n03008,3,31.195734778800354
Mgat1KO,15n03011,3,0.0023088682097802053
Mgat1KO,15n03014,3,99.99788220464727
Mgat1KO,15n03017,3,91.0165935680119
Mgat1KO,15n03028,3,99.99671942847637
Mgat1KO,15n04002,3,43.08170006066837
Mgat1KO,15n04009,3,52.18396603670923
Mgat1KO,15n04014,3,0.009394954317794064
Mgat1KO,15n04017,3,75.32637274605645
Mgat1KO,15n04020,3,73.17571936562202
Mgat1KO,15n04023,3,65.13454202557138
Mgat1KO,15n04026,3,63.92689820347021
Mgat1KO,15n04029,3,74.89358761799215
Mgat1KO,15n09002,3,23.01665419056169
Mgat1KO,15n09005,3,59.28471106765495
Mgat1KO,15n20005,3,99.99966927257707
Mgat1KO,15n20008,3,99.99811801167827
Mgat1KO,15n20012,3,99.98907802587622
Mgat1KO,15n24005,3,72.12617029551045
Mgat1KO,15n24010,3,71.25094119807832
Mgat1KO,15n24013,3,99.9997698611529
Mgat1KO,15o27002,3,21.563292348426284
Mgat1KO,15o27005,3,0.0003492875446442289
Mgat1KO,15o27010,3,53.75353884412044
Mgat1KO,15o27018,3,58.72997388589518
Mgat1KO,15o27025,3,43.88634998151683
Mgat1KO,15o27028,3,59.53295596459259
Mgat1KO,15o27031,3,54.57160574842591
Mgat1KO,15o28006,3,68.8694894818013
Mgat1KO,15o28009,3,60.04825343842036
Mgat1KO,15o28012,3,99.99579666005184
WT,15n10002,4,0.03698396098500687
WT,15n10006,4,0.06873581000487547
WT,15n10009,4,0.03561377942652075
WT,15n10012,4,0.0320585429380802
WT,15n23002,4,0.05331513096136289
WT,15n23005,4,0.061798663448373925
WT,15n23008,4,0.04418142552607185
WT,15n23011,4,0.06573115113613232
WT,15n23014,4,0.05638498968535151
WT,15n23019,4,0.05752892723303549
WT,15n23022,4,0.05166221307351745
WT,15o20002,4,0.04325147055985447
WT,15o20005,4,0.039286802549444444
WT,15o20010,4,0.042468378292749846
WT,15o20015,4,0.04799977012805626
WT,15o21003,4,0.04057918644466968
WT,15o21008,4,0.04766746661225368
WT,15o22002,4,0.04790871122686554
WT,15o22008,4,0.03795516044123553
WT,15o26002,4,0.044772910509813635
WT,15o26005,4,0.0545985480934644
WT,15o26008,4,0.058831906919847445
WT,15o26014,4,0.051255248963121794
WT,15o26017,4,0.06105607469269167
WT,15o26020,4,0.051540432713914695
WT,15o26023,4,0.05655912020390728
WT,15o26031,4,0.05152960388832978
WT,15o29002,4,0.03576091834046952
WT,15o29009,4,0.05844806725594136
WT,15o29012,4,0.0564105080164122
WT,15o29015,4,0.042378037566390914
WT,15o29021,4,0.039404422864583205
WT,15o29024,4,0.027127869723365342
WT,15o29027,4,0.04618486090663852
Mgat1KO,15n03002,4,0.04556802779214964
Mgat1KO,15n03005,4,0.04216126348418652
Mgat1KO,15n03008,4,0.05162421632810845
Mgat1KO,15n03011,4,0.04519795781590304
Mgat1KO,15n03014,4,0.03946263393080608
Mgat1KO,15n03017,4,0.024274405851000085
Mgat1KO,15n03028,4,0.03475017184816049
Mgat1KO,15n04002,4,0.024398470441357508
Mgat1KO,15n04009,4,0.02705927438693179
Mgat1KO,15n04014,4,0.03308390759973736
Mgat1KO,15n04017,4,0.043096213207732034
Mgat1KO,15n04020,4,0.043911943155733484
Mgat1KO,15n04023,4,0.028788868844991596
Mgat1KO,15n04026,4,0.03538872216124299
Mgat1KO,15n04029,4,0.03341199393257795
Mgat1KO,15n09002,4,0.0352369879972251
Mgat1KO,15n09005,4,0.03262116071004744
Mgat1KO,15n20005,4,0.03459944339453725
Mgat1KO,15n20008,4,0.03301975819997457
Mgat1KO,15n20012,4,0.030371336620031684
Mgat1KO,15n24005,4,0.046686478792043774
Mgat1KO,15n24010,4,0.037980725343164885
Mgat1KO,15n24013,4,0.029053727459059115
Mgat1KO,15o27002,4,0.028894651105874566
Mgat1KO,15o27005,4,0.04588627509029737
Mgat1KO,15o27010,4,0.03203973675508382
Mgat1KO,15o27018,4,0.03052560735003447
Mgat1KO,15o27025,4,0.03523213951107381
Mgat1KO,15o27028,4,0.03166404699817357
Mgat1KO,15o27031,4,0.0323834978678415
Mgat1KO,15o28006,4,0.05158865502705689
Mgat1KO,15o28009,4,0.02959993196719947
Mgat1KO,15o28012,4,0.033406787812137476
