Group,file,param,value
Mgat1KO,15n24013,1,2.3623672053954454
Mgat1KO,15o27002,1,-0.4848077761845572
Mgat1KO,15o27005,1,-7.434472646739392
Mgat1KO,15o27010,1,-2.9374079750027056
Mgat1KO,15o27018,1,-1.0286989727524258
Mgat1KO,15o27025,1,0.6282118520034919
Mgat1KO,15o27028,1,1.2991728987966247
Mgat1KO,15o27031,1,3.639947945366754
Mgat1KO,15o28006,1,-2.9396846208830367
Mgat1KO,15o28009,1,2.0763470692131243
Mgat1KO,15o28012,1,-1.1367181257935857
WT,15n10002,2,46.39285832902333
WT,15n10006,2,47.61606499166258
WT,15n10009,2,48.038395585887
WT,15n10012,2,47.80393762565428
WT,15n23002,2,39.48413918486705
WT,15n23005,2,47.02433037870092
WT,15n23008,2,47.9284315675875
WT,15n23011,2,48.30121182308251
WT,15n23014,2,48.7746241795081
WT,15n23019,2,47.408178082512514
WT,15n23022,2,48.02795516323598
WT,15o20002,2,48.79073853082414
WT,15o20005,2,47.70870644807147
WT,15o20010,2,33.948944425962885
WT,15o20015,2,48.15660034271125
WT,15o21003,2,47.66041238125399
WT,15o21008,2,47.70521552811079
WT,15o22002,2,33.42955004915189
WT,15o22008,2,26.89922801872646
WT,15o26002,2,31.48894524247798
WT,15o26005,2,47.88135237916153
WT,15o26008,2,48.97853796751725
WT,15o26014,2,47.13376233703838
WT,15o26017,2,47.57260263750052
WT,15o26020,2,47.0786411851373
WT,15o26023,2,32.75123807010963
WT,15o26031,2,46.83726367266213
WT,15o29002,2,48.066773381809185
WT,15o29009,2,48.1232152348535
WT,15o29012,2,34.39209370828718
WT,15o29015,2,30.531641509103864
WT,15o29021,2,47.78581202534644
WT,15o29024,2,32.896378311751825
WT,15o29027,2,47.2988666987255
Mgat1KO,15n03002,2,33.06991830910494
Mgat1KO,15n03005,2,36.563787454686356
Mgat1KO,15n03008,2,31.505067779141733
Mgat1KO,15n03011,2,30.892008469322306
Mgat1KO,15n03014,2,30.822075677034004
Mgat1KO,15n03017,2,22.0450342324745
Mgat1KO,15n03028,2,22.36905411913723
Mgat1KO,15n04002,2,32.173689165217084
Mgat1KO,15n04009,2,29.837268538772282
Mgat1KO,15n04014,2,27.047489624220137
Mgat1KO,15n04017,2,47.349268464988064
Mgat1KO,15n04020,2,46.13317740856423
Mgat1KO,15n04023,2,31.76656076367759
Mgat1KO,15n04026,2,34.10409393931136
Mgat1KO,15n04029,2,33.25119022728159
Mgat1KO,15n09002,2,28.34405656320232
Mgat1KO,15n09005,2,32.54483687308048
Mgat1KO,15n20005,2,30.328232054424337
Mgat1KO,15n20008,2,29.996645399261364
Mgat1KO,15n20012,2,30.888715366608768
Mgat1KO,15n24005,2,22.86673379052113
Mgat1KO,15n24010,2,46.777432786354
Mgat1KO,15n24013,2,33.173591704447524
Mgat1KO,15o27002,2,34.87113887290099
Mgat1KO,15o27005,2,34.19389515578668
Mgat1KO,15o27010,2,41.68290559423298
Mgat1KO,15o27018,2,33.142772329065544
Mgat1KO,15o27025,2,31.570645043089026
Mgat1KO,15o27028,2,47.473447782994654
Mgat1KO,15o27031,2,22.081852481745166
Mgat1KO,15o28006,2,31.72032497249358
Mgat1KO,15o28009,2,31.628876883631964
Mgat1KO,15o28012,2,34.19395333372249
WT,15n10002,4,16.053507855720564
WT,15n10006,4,14.770277954401786
WT,15n10009,4,16.247903945145357
WT,15n10012,4,15.988393631461571
WT,15n23002,4,11.596470559777192
WT,15n23005,4,13.634421938528128
WT,15n23008,4,12.978954506702314
WT,15n23011,4,14.489951272451139
WT,15n23014,4,14.504252492509405
WT,15n23019,4,12.62803267065778
WT,15n23022,4,18.013284043907195
WT,15o20002,4,14.400343327013898
WT,15o20005,4,14.562946516976096
WT,15o20010,4,14.964638347835482
WT,15o20015,4,13.226824563023179
WT,15o21003,4,16.073727974643504
WT,15o21008,4,14.100056498302617
WT,15o22002,4,13.515726021462262
WT,15o22008,4,12.318769299514447
WT,15o26002,4,14.314541422676744
WT,15o26005,4,16.553384841909644
WT,15o26008,4,17.9343298288307
WT,15o26014,4,16.722857282730477
WT,15o26017,4,16.60967306057765
WT,15o26020,4,15.15680901796329
WT,15o26023,4,18.147705863293638
WT,15o26031,4,14.820891515815674
WT,15o29002,4,15.282181980786804
WT,15o29009,4,15.4537273671493
WT,15o29012,4,16.110981191993368
WT,15o29015,4,17.64118266686189
WT,15o29021,4,16.94135114693859
WT,15o29024,4,18.0072798684181
WT,15o29027,4,17.125404349870916
Mgat1KO,15n03002,4,18.97810775690148
Mgat1KO,15n03005,4,15.47870783849338
Mgat1KO,15n03008,4,18.266543053980314
Mgat1KO,15n03011,4,17.67551781808259
Mgat1KO,15n03014,4,16.415006674147676
Mgat1KO,15n03017,4,17.19980531336673
Mgat1KO,15n03028,4,16.200578734137565
Mgat1KO,15n04002,4,19.460979614793505
Mgat1KO,15n04009,4,16.757273210075418
Mgat1KO,15n04014,4,19.40130316427403
Mgat1KO,15n04017,4,13.952310395557904
Mgat1KO,15n04020,4,15.715576418448624
Mgat1KO,15n04023,4,17.095307717069304
Mgat1KO,15n04026,4,15.820759102651133
Mgat1KO,15n04029,4,19.00081792663432
Mgat1KO,15n09002,4,17.04881664170326
Mgat1KO,15n09005,4,17.251748293321334
Mgat1KO,15n20005,4,17.562343872836
Mgat1KO,15n20008,4,18.875934886569667
Mgat1KO,15n20012,4,18.541244117635376
Mgat1KO,15n24005,4,18.72175594206921
Mgat1KO,15n24010,4,15.872993729647701
Mgat1KO,15n24013,4,16.478743001372628
Mgat1KO,15o27002,4,19.99999165659303
Mgat1KO,15o27005,4,19.99999844178919
Mgat1KO,15o27010,4,19.999959689427115
Mgat1KO,15o27018,4,18.029267634606686
Mgat1KO,15o27025,4,16.929950825188993
Mgat1KO,15o27028,4,16.90869158729459
Mgat1KO,15o27031,4,17.60088326043318
Mgat1KO,15o28006,4,19.013432383066256
Mgat1KO,15o28009,4,17.792998577116954
Mgat1KO,15o28012,4,15.906174891677136
WT,15n10002,5,1.2833665238608378
WT,15n10006,5,1.1558259064711773
WT,15n10009,5,1.1594086625321842
WT,15n10012,5,1.1470984302564846
WT,15n23002,5,2.738834455174223
WT,15n23005,5,1.2160928134718747
WT,15n23008,5,1.135784209937744
WT,15n23011,5,1.1027952146131779
WT,15n23014,5,1.0667278117434558
WT,15n23019,5,1.1771237720292345
WT,15n23022,5,1.1240102422326546
WT,15o20002,5,1.0612203745521924
WT,15o20005,5,1.1517518032195302
WT,15o20010,5,1.0056284143968148
WT,15o20015,5,1.106050130807097
WT,15o21003,5,1.155522096448563
WT,15o21008,5,1.1560471797781415
WT,15o22002,5,1.0367818303885428
WT,15o22008,5,1.000164655309123
