Group,file,param,value
WT,15o26008,7,0.03931076319542358
WT,15o26014,7,0.06282970368144428
WT,15o26017,7,0.048819541137644286
WT,15o26020,7,0.03414953157718309
WT,15o26023,7,0.04238183073938208
WT,15o26031,7,0.04246677555439527
WT,15o29002,7,0.0953845789487152
WT,15o29009,7,0.056949346074434
WT,15o29012,7,0.05648665731649288
WT,15o29015,7,0.07431155517908666
WT,15o29021,7,0.05084400264307859
WT,15o29024,7,0.04298955122937989
WT,15o29027,7,0.03844161457126225
WT,15o20002,7,0.05084556728450461
WT,15o20005,7,0.07513196216138264
WT,15o20010,7,0.06522359879041321
WT,15o20015,7,0.0317412222195819
WT,15o21003,7,0.042198583659458215
WT,15o21008,7,0.06697006303077764
WT,15o22002,7,0.049037689301879094
WT,15o22008,7,0.026646046927519547
WT,15n10002,7,0.04796017248068367
WT,15n10009,7,0.04986390721117857
WT,15n10012,7,0.07504965291860395
WT,15n23002,7,0.03851359399522069
WT,15n23005,7,0.04989495421749533
WT,15n23008,7,0.05342255732435622
WT,15n23019,7,0.040653680649522385
WT,15n23022,7,0.04376010723077647
Mgat1KO,15o27002,7,0.022968452199028752
Mgat1KO,15o27005,7,0.04895782442795703
Mgat1KO,15o27010,7,0.03270971328081765
Mgat1KO,15o27018,7,0.02724546479270881
Mgat1KO,15o27025,7,0.031918978926266
Mgat1KO,15o27028,7,0.04101609407238431
Mgat1KO,15o27031,7,0.026610025154415174
Mgat1KO,15o28006,7,0.03142708387191177
Mgat1KO,15o28009,7,0.03634656578183257
Mgat1KO,15o28012,7,0.039543045311360187
Mgat1KO,15n03002,7,0.039813432736779814
Mgat1KO,15n03005,7,0.04187219766030202
Mgat1KO,15n03014,7,0.055455423286816505
Mgat1KO,15n03017,7,0.06746715328543258
Mgat1KO,15n03028,7,0.051450823081169814
Mgat1KO,15n04002,7,0.03420085064111222
Mgat1KO,15n04009,7,0.03672283743850193
Mgat1KO,15n04014,7,0.035507051230208315
Mgat1KO,15n04017,7,0.042363995675659835
Mgat1KO,15n04020,7,0.04213904647004841
Mgat1KO,15n04023,7,0.041419806034988
Mgat1KO,15n04029,7,0.04516049816435201
Mgat1KO,15n09002,7,0.018661300615802335
Mgat1KO,15n09005,7,0.03393632351032209
Mgat1KO,15n20005,7,0.03855385732299144
Mgat1KO,15n20008,7,0.05136107107519322
Mgat1KO,15n20012,7,0.04453717680603078
Mgat1KO,15n24005,7,0.040486121623595016
Mgat1KO,15n24010,7,0.044443482928822345
Mgat1KO,15n24013,7,0.04452806865955417
WT,15o26002,11,0.0006650007161292765
WT,15o26005,11,0.0006650001042457111
WT,15o26008,11,0.0006650003952549829
WT,15o26014,11,0.0009646228881584017
WT,15o26017,11,0.000993800825148427
WT,15o26020,11,0.0006650000298300458
WT,15o26023,11,0.0006650067303121795
WT,15o26031,11,0.0007810101435588811
WT,15o29002,11,0.0006650004501519306
WT,15o29009,11,0.0006650010309181924
WT,15o29012,11,0.0008282528446522023
WT,15o29015,11,0.0007779029963592058
WT,15o29021,11,0.00066500164599082
WT,15o29024,11,0.0006650002672246238
WT,15o29027,11,0.0006650017632780263
WT,15o20002,11,0.0010041436291746615
WT,15o20005,11,0.0006650010861554282
WT,15o20010,11,0.001024932465495902
WT,15o20015,11,0.0006650017657739175
WT,15o21003,11,0.0007822391279439022
WT,15o21008,11,0.0010002717774686158
WT,15o22002,11,0.0006650002291247807
WT,15o22008,11,0.0006650007659480014
WT,15n10002,11,0.000893899817437401
WT,15n10009,11,0.0008162771919403616
WT,15n10012,11,0.0007178962128814075
WT,15n23002,11,0.0007071250609813909
WT,15n23005,11,0.0006650001007074023
WT,15n23008,11,0.0006650084542472897
WT,15n23019,11,0.0006650002906367897
WT,15n23022,11,0.0010529098281340601
Mgat1KO,15o27002,11,0.0006650003018150349
Mgat1KO,15o27005,11,0.0006650006157505747
Mgat1KO,15o27010,11,0.0006650127179688489
Mgat1KO,15o27018,11,0.0006650001494364524
Mgat1KO,15o27025,11,0.0006650000631653741
Mgat1KO,15o27028,11,0.0006650004513110351
Mgat1KO,15o27031,11,0.0006650143141674154
Mgat1KO,15o28006,11,0.0007178057007389074
Mgat1KO,15o28009,11,0.0007700191162897319
Mgat1KO,15o28012,11,0.0007403643254528411
Mgat1KO,15n03002,11,0.0006766857038905542
